song,album,prev,lyric,next
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"Me, I’m lying here, with nothing in my ears","Me, I’m lying here, for what seems years",I’m just lying on my bed with nothing in my head
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"Me, I’m lying here, for what seems years",I’m just lying on my bed with nothing in my head,
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I’m just lying on my bed with nothing in my head,,Send that stuff on down to me
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,Send that stuff on down to me,Send that stuff on down to me
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,Send that stuff on down to me,Send that stuff on down to me
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,Send that stuff on down to me,Send that stuff on down to me
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,Send that stuff on down to me,
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,,"There she goes, my beautiful world"
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,"There she goes, my beautiful world","There she goes, my beautiful world"
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world","There she goes, my beautiful world","There she goes, my beautiful world"
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world","There she goes, my beautiful world",There she goes again
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world",There she goes again,
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,There she goes again,,Karl Marx squeezed his carbuncles
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,Karl Marx squeezed his carbuncles,while writing Das Kapital
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Karl Marx squeezed his carbuncles,while writing Das Kapital,"And Gaugin, he buggered off, man,"
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,while writing Das Kapital,"And Gaugin, he buggered off, man,",and went all tropical
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"And Gaugin, he buggered off, man,",and went all tropical,While Philip Larkin stuck it out
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,and went all tropical,While Philip Larkin stuck it out,in a library in Hull
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,While Philip Larkin stuck it out,in a library in Hull,And Dylan Thomas died drunk in
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,in a library in Hull,And Dylan Thomas died drunk in,St. Vincent’s hospital
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,And Dylan Thomas died drunk in,St. Vincent’s hospital,
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,St. Vincent’s hospital,,I will kneel at your feet
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,I will kneel at your feet,I will lie at your door
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I will kneel at your feet,I will lie at your door,I will rock you to sleep
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I will lie at your door,I will rock you to sleep,I will roll on the floor
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I will rock you to sleep,I will roll on the floor,And I’ll ask for nothing
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I will roll on the floor,And I’ll ask for nothing,Nothing in this life
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,And I’ll ask for nothing,Nothing in this life,I’ll ask for nothing
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Nothing in this life,I’ll ask for nothing,Give me ever-lasting life
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I’ll ask for nothing,Give me ever-lasting life,
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Give me ever-lasting life,,I just want to move the world
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,I just want to move the world,I just want to move the world
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I just want to move the world,I just want to move the world,I just want to move the world
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I just want to move the world,I just want to move the world,I just want to move
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I just want to move the world,I just want to move,
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I just want to move,,"There she goes, my beautiful world"
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,"There she goes, my beautiful world","There she goes, my beautiful world"
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world","There she goes, my beautiful world","There she goes, my beautiful world"
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world","There she goes, my beautiful world",There she goes again
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world",There she goes again,
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,There she goes again,,"So if you got a trumpet, get on your feet,"
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,"So if you got a trumpet, get on your feet,","brother, and blow it"
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"So if you got a trumpet, get on your feet,","brother, and blow it","If you’ve got a field, that don’t yield,"
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"brother, and blow it","If you’ve got a field, that don’t yield,",well get up and hoe it
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"If you’ve got a field, that don’t yield,",well get up and hoe it,I look at you and you look at me and
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,well get up and hoe it,I look at you and you look at me and,deep in our hearts know it
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I look at you and you look at me and,deep in our hearts know it,"That you weren’t much of a muse,"
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,deep in our hearts know it,"That you weren’t much of a muse,",but then I weren’t much of a poet
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"That you weren’t much of a muse,",but then I weren’t much of a poet,
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,but then I weren’t much of a poet,,I will be your slave
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,I will be your slave,I will peel you grapes
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I will be your slave,I will peel you grapes,Up on your pedestal
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I will peel you grapes,Up on your pedestal,With your ivory and apes
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Up on your pedestal,With your ivory and apes,With your book of ideas
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,With your ivory and apes,With your book of ideas,With your alchemy
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,With your book of ideas,With your alchemy,O Come on
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,With your alchemy,O Come on,Send that stuff on down to me
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,O Come on,Send that stuff on down to me,
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,,Send that stuff on down to me
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,Send that stuff on down to me,Send that stuff on down to me
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,Send that stuff on down to me,Send that stuff on down to me
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,Send that stuff on down to me,Send that stuff on down to me
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,Send that stuff on down to me,Send it all around the world
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,Send it all around the world,
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send it all around the world,,"Cause here she comes, my beautiful girl"
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,"Cause here she comes, my beautiful girl","There she goes, my beautiful world"
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"Cause here she comes, my beautiful girl","There she goes, my beautiful world","There she goes, my beautiful world"
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world","There she goes, my beautiful world","There she goes, my beautiful world"
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world","There she goes, my beautiful world",There she goes again
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world",There she goes again,
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,I was just a boy when I sat down,To watch the news on TV
Nature Boy,Abattoir Blues / The Lyre of Orpheus,I was just a boy when I sat down,To watch the news on TV,I saw some ordinary slaughter
Nature Boy,Abattoir Blues / The Lyre of Orpheus,To watch the news on TV,I saw some ordinary slaughter,I saw some routine atrocity
Nature Boy,Abattoir Blues / The Lyre of Orpheus,I saw some ordinary slaughter,I saw some routine atrocity,"My father said, don’t look away"
Nature Boy,Abattoir Blues / The Lyre of Orpheus,I saw some routine atrocity,"My father said, don’t look away","You got to be strong, you got to be bold, now"
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"My father said, don’t look away","You got to be strong, you got to be bold, now","He said, that in the end it is beauty"
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"You got to be strong, you got to be bold, now","He said, that in the end it is beauty","That is going to save the world, now"
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"He said, that in the end it is beauty","That is going to save the world, now",
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"That is going to save the world, now",,And she moves among the sparrows
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,And she moves among the sparrows,And she floats upon the breeze
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And she moves among the sparrows,And she floats upon the breeze,She moves among the flowers
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And she floats upon the breeze,She moves among the flowers,She moves something deep inside of me
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves among the flowers,She moves something deep inside of me,
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves something deep inside of me,,I was walking around the flower show like a leper
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,I was walking around the flower show like a leper,Coming down with some kind of nervous hysteria
Nature Boy,Abattoir Blues / The Lyre of Orpheus,I was walking around the flower show like a leper,Coming down with some kind of nervous hysteria,"When I saw you standing there, green eyes, black hair"
Nature Boy,Abattoir Blues / The Lyre of Orpheus,Coming down with some kind of nervous hysteria,"When I saw you standing there, green eyes, black hair",Up against the pink and purple wisteria
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"When I saw you standing there, green eyes, black hair",Up against the pink and purple wisteria,"You said, hey, nature boy, are you looking at me"
Nature Boy,Abattoir Blues / The Lyre of Orpheus,Up against the pink and purple wisteria,"You said, hey, nature boy, are you looking at me",With some unrighteous intention?
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"You said, hey, nature boy, are you looking at me",With some unrighteous intention?,
Nature Boy,Abattoir Blues / The Lyre of Orpheus,With some unrighteous intention?,,"My knees went weak,"
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,"My knees went weak,","I couldn’t speak, I was having thoughts"
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"My knees went weak,","I couldn’t speak, I was having thoughts",That were not in my best interests to mention
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"I couldn’t speak, I was having thoughts",That were not in my best interests to mention,
Nature Boy,Abattoir Blues / The Lyre of Orpheus,That were not in my best interests to mention,,And she moves among the flowers
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,And she moves among the flowers,And she floats upon the smoke
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And she moves among the flowers,And she floats upon the smoke,She moves among the shadows
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And she floats upon the smoke,She moves among the shadows,She moves me with just one little look
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves among the shadows,She moves me with just one little look,
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves me with just one little look,,You took me back to your place
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,You took me back to your place,And dressed me up in a deep sea diver’s suit
Nature Boy,Abattoir Blues / The Lyre of Orpheus,You took me back to your place,And dressed me up in a deep sea diver’s suit,"You played the patriot, you raised the flag"
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And dressed me up in a deep sea diver’s suit,"You played the patriot, you raised the flag",And I stood at full salute
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"You played the patriot, you raised the flag",And I stood at full salute,Later on we smoked a pipe that struck me dumb
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And I stood at full salute,Later on we smoked a pipe that struck me dumb,And made it impossible to speak
Nature Boy,Abattoir Blues / The Lyre of Orpheus,Later on we smoked a pipe that struck me dumb,And made it impossible to speak,"As you closed in, in slow motion,"
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And made it impossible to speak,"As you closed in, in slow motion,","Quoting Sappho, in the original Greek"
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"As you closed in, in slow motion,","Quoting Sappho, in the original Greek",
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"Quoting Sappho, in the original Greek",,She moves among the shadows
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,She moves among the shadows,She floats upon the breeze
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves among the shadows,She floats upon the breeze,She moves among the candles
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She floats upon the breeze,She moves among the candles,And we moved through the days
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves among the candles,And we moved through the days,and through the years
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And we moved through the days,and through the years,
Nature Boy,Abattoir Blues / The Lyre of Orpheus,and through the years,,"Years passed by, we were walking by the sea"
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,"Years passed by, we were walking by the sea",Half delirious
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"Years passed by, we were walking by the sea",Half delirious,"You smiled at me and said, Babe"
Nature Boy,Abattoir Blues / The Lyre of Orpheus,Half delirious,"You smiled at me and said, Babe",I think this thing is getting kind of serious
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"You smiled at me and said, Babe",I think this thing is getting kind of serious,You pointed at something and said
Nature Boy,Abattoir Blues / The Lyre of Orpheus,I think this thing is getting kind of serious,You pointed at something and said,Have you ever seen such a beautiful thing?
Nature Boy,Abattoir Blues / The Lyre of Orpheus,You pointed at something and said,Have you ever seen such a beautiful thing?,It was then that I broke down
Nature Boy,Abattoir Blues / The Lyre of Orpheus,Have you ever seen such a beautiful thing?,It was then that I broke down,It was then that you lifted me up again
Nature Boy,Abattoir Blues / The Lyre of Orpheus,It was then that I broke down,It was then that you lifted me up again,
Nature Boy,Abattoir Blues / The Lyre of Orpheus,It was then that you lifted me up again,,She moves among the sparrows
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,She moves among the sparrows,And she walks across the sea
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves among the sparrows,And she walks across the sea,She moves among the flowers
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And she walks across the sea,She moves among the flowers,And she moves something deep inside of me
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves among the flowers,And she moves something deep inside of me,
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And she moves something deep inside of me,,She moves among the sparrows
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,She moves among the sparrows,And she floats upon the breeze
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves among the sparrows,And she floats upon the breeze,She moves among the flowers
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And she floats upon the breeze,She moves among the flowers,And she moves right up close to me
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves among the flowers,And she moves right up close to me,
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,,The sun is high up in the sky and I’m in my car,Drifting down into the abattoir
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,The sun is high up in the sky and I’m in my car,Drifting down into the abattoir,"Do you see what I see, dear?"
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,Drifting down into the abattoir,"Do you see what I see, dear?",
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,"Do you see what I see, dear?",,The air grows heavy. I listen to your breath
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,,The air grows heavy. I listen to your breath,Entwined together in this culture of death
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,The air grows heavy. I listen to your breath,Entwined together in this culture of death,"Do you see what I see, dear?"
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,Entwined together in this culture of death,"Do you see what I see, dear?",
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,"Do you see what I see, dear?",,"Slide on over here, let me give you a squeeze"
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,,"Slide on over here, let me give you a squeeze",To avert this unholy evolutionary trajectory
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,"Slide on over here, let me give you a squeeze",To avert this unholy evolutionary trajectory,"Can you hear what I hear, babe?"
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,To avert this unholy evolutionary trajectory,"Can you hear what I hear, babe?",Does it make you feel afraid?
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,"Can you hear what I hear, babe?",Does it make you feel afraid?,
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,Does it make you feel afraid?,,"Everything’s dissolving, babe, according to plan"
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,,"Everything’s dissolving, babe, according to plan","The sky is on fire, the dead are heaped across the land"
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,"Everything’s dissolving, babe, according to plan","The sky is on fire, the dead are heaped across the land",I went to bed last night and my
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,"The sky is on fire, the dead are heaped across the land",I went to bed last night and my,moral code got jammed
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,I went to bed last night and my,moral code got jammed,I woke up this morning with a Frappucino in my hand
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,moral code got jammed,I woke up this morning with a Frappucino in my hand,
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,I woke up this morning with a Frappucino in my hand,,I kissed you once. I kissed you again
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,,I kissed you once. I kissed you again,My heart it tumbled like the stock exchange
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,I kissed you once. I kissed you again,My heart it tumbled like the stock exchange,"Do you feel what I feel, dear?"
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,My heart it tumbled like the stock exchange,"Do you feel what I feel, dear?",
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,"Do you feel what I feel, dear?",,"Mass extinction, darling, hypocrisy"
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,,"Mass extinction, darling, hypocrisy",These things are not good for me
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,"Mass extinction, darling, hypocrisy",These things are not good for me,"Do you see what I see, dear?"
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,These things are not good for me,"Do you see what I see, dear?",
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,"Do you see what I see, dear?",,The line the God throws down to you and me
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,,The line the God throws down to you and me,Makes a pleasing geometry
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,The line the God throws down to you and me,Makes a pleasing geometry,"Shall we leave this place now, dear?"
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,Makes a pleasing geometry,"Shall we leave this place now, dear?",Is there someway out of here?
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,"Shall we leave this place now, dear?",Is there someway out of here?,
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,Is there someway out of here?,,I wake with the sparrows and I hurry off to work
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,,I wake with the sparrows and I hurry off to work,"The need for validation, babe, gone completely"
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,I wake with the sparrows and I hurry off to work,"The need for validation, babe, gone completely",berserk
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,"The need for validation, babe, gone completely",berserk,I wanted to be your Superman but I turned out
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,berserk,I wanted to be your Superman but I turned out,such a jerk
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,I wanted to be your Superman but I turned out,such a jerk,I got the abattoir blues
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,such a jerk,I got the abattoir blues,I got the abattoir blues
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,I got the abattoir blues,I got the abattoir blues,I got the abattoir blues
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,I got the abattoir blues,I got the abattoir blues,Right down to my shoes
Abattoir Blues,Abattoir Blues / The Lyre of Orpheus,I got the abattoir blues,Right down to my shoes,
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,,"C’mon, kind Sir, let’s walk outside",And breathe the autumn air
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,"C’mon, kind Sir, let’s walk outside",And breathe the autumn air,See the many that have lived and died
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,And breathe the autumn air,See the many that have lived and died,See the unending golden stair
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,See the many that have lived and died,See the unending golden stair,See all of us that have come behind
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,See the unending golden stair,See all of us that have come behind,Clutching at your hem
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,See all of us that have come behind,Clutching at your hem,All the way from Arkansas
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,Clutching at your hem,All the way from Arkansas,To your sweet and last amen
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,All the way from Arkansas,To your sweet and last amen,
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,To your sweet and last amen,,Let the bells ring
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,,Let the bells ring,He is the real thing
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,Let the bells ring,He is the real thing,Let the bells ring
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,He is the real thing,Let the bells ring,"He is the real, real thing"
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,Let the bells ring,"He is the real, real thing",
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,"He is the real, real thing",,Take this deafening thunder down
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,,Take this deafening thunder down,Take this bread and take this wine
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,Take this deafening thunder down,Take this bread and take this wine,Your passing is not what we mourn
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,Take this bread and take this wine,Your passing is not what we mourn,But the world you left behind
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,Your passing is not what we mourn,But the world you left behind,"Well, do not breathe, nor make a sound"
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,But the world you left behind,"Well, do not breathe, nor make a sound",And behold your mighty work
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,"Well, do not breathe, nor make a sound",And behold your mighty work,That towers over the uncaring ground
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,And behold your mighty work,That towers over the uncaring ground,"Of a lesser, darker world"
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,That towers over the uncaring ground,"Of a lesser, darker world",
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,"Of a lesser, darker world",,Let the bells ring
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,,Let the bells ring,He is the real thing
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,Let the bells ring,He is the real thing,Let the bells ring
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,He is the real thing,Let the bells ring,"He is the real, real thing"
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,Let the bells ring,"He is the real, real thing",
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,"He is the real, real thing",,There are those of us not fit to tie
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,,There are those of us not fit to tie,The laces of your shoes
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,There are those of us not fit to tie,The laces of your shoes,Must remain behind to testify
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,The laces of your shoes,Must remain behind to testify,Through an elementary blues
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,Must remain behind to testify,Through an elementary blues,"So, let’s walk outside, the hour is late"
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,Through an elementary blues,"So, let’s walk outside, the hour is late",Through your crumbs and scattered shells
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,"So, let’s walk outside, the hour is late",Through your crumbs and scattered shells,Where the awed and the mediocre wait
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,Through your crumbs and scattered shells,Where the awed and the mediocre wait,Barely fit to ring the bells
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,Where the awed and the mediocre wait,Barely fit to ring the bells,
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,Barely fit to ring the bells,,Let the bells ring
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,,Let the bells ring,He is the real thing
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,Let the bells ring,He is the real thing,Let the bells ring
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,He is the real thing,Let the bells ring,"He is the real, real thing"
Let the Bells Ring,Abattoir Blues / The Lyre of Orpheus,Let the bells ring,"He is the real, real thing",
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,,Farmer Emmerich went into his barn,And found a cow suckling a serpent
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,Farmer Emmerich went into his barn,And found a cow suckling a serpent,And a brown ape clanking a heavy chain
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,And found a cow suckling a serpent,And a brown ape clanking a heavy chain,Said Farmer Emmerich to the ape
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,And a brown ape clanking a heavy chain,Said Farmer Emmerich to the ape,Never ask me to come into this barn again
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,Said Farmer Emmerich to the ape,Never ask me to come into this barn again,So Long
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,Never ask me to come into this barn again,So Long,Farewell
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,So Long,Farewell,So Long
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,Farewell,So Long,
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,So Long,,Farmer Emmerich caught the serpent
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,,Farmer Emmerich caught the serpent,And the brown ape in a cage
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,Farmer Emmerich caught the serpent,And the brown ape in a cage,And took them into his house
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,And the brown ape in a cage,And took them into his house,He fed the snake a vat of milk
