song,album,prev,lyric,next
God Is In The House,No More Shall We Part,We’ve laid the cables and the wires,We’ve split the wood and stoked the fires,We’ve lit our town so there is no
God Is In The House,No More Shall We Part,We’ve split the wood and stoked the fires,We’ve lit our town so there is no,Place for crime to hide
God Is In The House,No More Shall We Part,We’ve lit our town so there is no,Place for crime to hide,Our little church is painted white
God Is In The House,No More Shall We Part,Place for crime to hide,Our little church is painted white,And in the safety of the night
God Is In The House,No More Shall We Part,Our little church is painted white,And in the safety of the night,We all go quiet as a mouse
God Is In The House,No More Shall We Part,And in the safety of the night,We all go quiet as a mouse,For the word is out
God Is In The House,No More Shall We Part,We all go quiet as a mouse,For the word is out,God is in the house
God Is In The House,No More Shall We Part,For the word is out,God is in the house,God is in the house
God Is In The House,No More Shall We Part,God is in the house,God is in the house,God is in the house
God Is In The House,No More Shall We Part,God is in the house,God is in the house,No cause for worry now
God Is In The House,No More Shall We Part,God is in the house,No cause for worry now,God is in the house
God Is In The House,No More Shall We Part,No cause for worry now,God is in the house,
God Is In The House,No More Shall We Part,God is in the house,,Moral sneaks in the White House
God Is In The House,No More Shall We Part,,Moral sneaks in the White House,Computer geeks in the school house
God Is In The House,No More Shall We Part,Moral sneaks in the White House,Computer geeks in the school house,Drug freaks in the crack house
God Is In The House,No More Shall We Part,Computer geeks in the school house,Drug freaks in the crack house,We don’t have that stuff here
God Is In The House,No More Shall We Part,Drug freaks in the crack house,We don’t have that stuff here,We have a tiny little Force
God Is In The House,No More Shall We Part,We don’t have that stuff here,We have a tiny little Force,But we need them of course
God Is In The House,No More Shall We Part,We have a tiny little Force,But we need them of course,For the kittens in the trees
God Is In The House,No More Shall We Part,But we need them of course,For the kittens in the trees,And at night we are on our knees
God Is In The House,No More Shall We Part,For the kittens in the trees,And at night we are on our knees,As quiet as a mouse
God Is In The House,No More Shall We Part,And at night we are on our knees,As quiet as a mouse,For God is in the house
God Is In The House,No More Shall We Part,As quiet as a mouse,For God is in the house,God is in the house
God Is In The House,No More Shall We Part,For God is in the house,God is in the house,God is in the house
God Is In The House,No More Shall We Part,God is in the house,God is in the house,And no one’s left in doubt
God Is In The House,No More Shall We Part,God is in the house,And no one’s left in doubt,God is in the house
God Is In The House,No More Shall We Part,And no one’s left in doubt,God is in the house,
God Is In The House,No More Shall We Part,God is in the house,,Homos roaming the streets in packs
God Is In The House,No More Shall We Part,,Homos roaming the streets in packs,Queer bashers with tyre-jacks
God Is In The House,No More Shall We Part,Homos roaming the streets in packs,Queer bashers with tyre-jacks,Lesbian counter-attacks
God Is In The House,No More Shall We Part,Queer bashers with tyre-jacks,Lesbian counter-attacks,That stuff is for the big cities
God Is In The House,No More Shall We Part,Lesbian counter-attacks,That stuff is for the big cities,Our town is very pretty
God Is In The House,No More Shall We Part,That stuff is for the big cities,Our town is very pretty,We have a pretty little square
God Is In The House,No More Shall We Part,Our town is very pretty,We have a pretty little square,We have a woman for a mayor
God Is In The House,No More Shall We Part,We have a pretty little square,We have a woman for a mayor,Our policy is firm but fair
God Is In The House,No More Shall We Part,We have a woman for a mayor,Our policy is firm but fair,Now that God is in the house
God Is In The House,No More Shall We Part,Our policy is firm but fair,Now that God is in the house,God is in the house
God Is In The House,No More Shall We Part,Now that God is in the house,God is in the house,God is in the house
God Is In The House,No More Shall We Part,God is in the house,God is in the house,Any day now He’ll come out
God Is In The House,No More Shall We Part,God is in the house,Any day now He’ll come out,God is in the house
God Is In The House,No More Shall We Part,Any day now He’ll come out,God is in the house,
God Is In The House,No More Shall We Part,God is in the house,,Well-meaning little therapists
God Is In The House,No More Shall We Part,,Well-meaning little therapists,Goose-stepping twelve-stepping Tetotalitarianists
God Is In The House,No More Shall We Part,Well-meaning little therapists,Goose-stepping twelve-stepping Tetotalitarianists,"The tipsy, the reeling and the drop down pissed"
God Is In The House,No More Shall We Part,Goose-stepping twelve-stepping Tetotalitarianists,"The tipsy, the reeling and the drop down pissed",We got no time for that stuff here
God Is In The House,No More Shall We Part,"The tipsy, the reeling and the drop down pissed",We got no time for that stuff here,Zero crime and no fear
God Is In The House,No More Shall We Part,We got no time for that stuff here,Zero crime and no fear,We’ve bred all our kittens white
God Is In The House,No More Shall We Part,Zero crime and no fear,We’ve bred all our kittens white,So you can see them in the night
God Is In The House,No More Shall We Part,We’ve bred all our kittens white,So you can see them in the night,And at night we’re on our knees
God Is In The House,No More Shall We Part,So you can see them in the night,And at night we’re on our knees,As quiet as a mouse
God Is In The House,No More Shall We Part,And at night we’re on our knees,As quiet as a mouse,Since the word got out
God Is In The House,No More Shall We Part,As quiet as a mouse,Since the word got out,From the North down to the South
God Is In The House,No More Shall We Part,Since the word got out,From the North down to the South,For no-one’s left in doubt
God Is In The House,No More Shall We Part,From the North down to the South,For no-one’s left in doubt,There’s no fear about
God Is In The House,No More Shall We Part,For no-one’s left in doubt,There’s no fear about,If we all hold hands and very quietly shout
God Is In The House,No More Shall We Part,There’s no fear about,If we all hold hands and very quietly shout,Hallelujah
God Is In The House,No More Shall We Part,If we all hold hands and very quietly shout,Hallelujah,God is in the house
God Is In The House,No More Shall We Part,Hallelujah,God is in the house,God is in the house
God Is In The House,No More Shall We Part,God is in the house,God is in the house,Oh I wish He would come out
God Is In The House,No More Shall We Part,God is in the house,Oh I wish He would come out,God is in the house
God Is In The House,No More Shall We Part,Oh I wish He would come out,God is in the house,
Oh My Lord,No More Shall We Part,,I thought I’d take a walk today,It’s a mistake I sometimes make
Oh My Lord,No More Shall We Part,I thought I’d take a walk today,It’s a mistake I sometimes make,My children lay asleep in bed
Oh My Lord,No More Shall We Part,It’s a mistake I sometimes make,My children lay asleep in bed,My wife lay wide-awake
Oh My Lord,No More Shall We Part,My children lay asleep in bed,My wife lay wide-awake,I kissed her softly on the brow
Oh My Lord,No More Shall We Part,My wife lay wide-awake,I kissed her softly on the brow,I tried not to make a sound
Oh My Lord,No More Shall We Part,I kissed her softly on the brow,I tried not to make a sound,But with stony eyes she looked at me
Oh My Lord,No More Shall We Part,I tried not to make a sound,But with stony eyes she looked at me,And gently squeezed my hand
Oh My Lord,No More Shall We Part,But with stony eyes she looked at me,And gently squeezed my hand,"Call it a premonition, call it a crazy vision"
Oh My Lord,No More Shall We Part,And gently squeezed my hand,"Call it a premonition, call it a crazy vision","Call it intuition, something learned from mother"
Oh My Lord,No More Shall We Part,"Call it a premonition, call it a crazy vision","Call it intuition, something learned from mother","But when she looked up at me, I could clearly see"
Oh My Lord,No More Shall We Part,"Call it intuition, something learned from mother","But when she looked up at me, I could clearly see",The Sword of Damocles hanging directly above her
Oh My Lord,No More Shall We Part,"But when she looked up at me, I could clearly see",The Sword of Damocles hanging directly above her,Oh Lord Oh my Lord
Oh My Lord,No More Shall We Part,The Sword of Damocles hanging directly above her,Oh Lord Oh my Lord,Oh Lord
Oh My Lord,No More Shall We Part,Oh Lord Oh my Lord,Oh Lord,How have I offended thee?
Oh My Lord,No More Shall We Part,Oh Lord,How have I offended thee?,Wrap your tender arms around me
Oh My Lord,No More Shall We Part,How have I offended thee?,Wrap your tender arms around me,Oh Lord Oh Lord
Oh My Lord,No More Shall We Part,Wrap your tender arms around me,Oh Lord Oh Lord,Oh My Lord
Oh My Lord,No More Shall We Part,Oh Lord Oh Lord,Oh My Lord,
Oh My Lord,No More Shall We Part,Oh My Lord,,They called at me through the fence
Oh My Lord,No More Shall We Part,,They called at me through the fence,They were not making any sense
Oh My Lord,No More Shall We Part,They called at me through the fence,They were not making any sense,They claimed that I had lost the plot
Oh My Lord,No More Shall We Part,They were not making any sense,They claimed that I had lost the plot,Kept saying that I was not
Oh My Lord,No More Shall We Part,They claimed that I had lost the plot,Kept saying that I was not,The man I used to be
Oh My Lord,No More Shall We Part,Kept saying that I was not,The man I used to be,They held their babes aloft
Oh My Lord,No More Shall We Part,The man I used to be,They held their babes aloft,Threw marsh mellows at the Security
Oh My Lord,No More Shall We Part,They held their babes aloft,Threw marsh mellows at the Security,And said that I’d grown soft
Oh My Lord,No More Shall We Part,Threw marsh mellows at the Security,And said that I’d grown soft,
Oh My Lord,No More Shall We Part,And said that I’d grown soft,,"Call it intuition, call it a creeping suspicion,"
Oh My Lord,No More Shall We Part,,"Call it intuition, call it a creeping suspicion,",But their words of derision meant they hardly
Oh My Lord,No More Shall We Part,"Call it intuition, call it a creeping suspicion,",But their words of derision meant they hardly,knew me
Oh My Lord,No More Shall We Part,But their words of derision meant they hardly,knew me,For even I could see in the way they looked at me
Oh My Lord,No More Shall We Part,knew me,For even I could see in the way they looked at me,The Spear of Destiny sticking right through me
Oh My Lord,No More Shall We Part,For even I could see in the way they looked at me,The Spear of Destiny sticking right through me,Oh Lord Oh my Lord
Oh My Lord,No More Shall We Part,The Spear of Destiny sticking right through me,Oh Lord Oh my Lord,Oh Lord
Oh My Lord,No More Shall We Part,Oh Lord Oh my Lord,Oh Lord,How have I offended thee?
Oh My Lord,No More Shall We Part,Oh Lord,How have I offended thee?,Wrap your tender arms round me
Oh My Lord,No More Shall We Part,How have I offended thee?,Wrap your tender arms round me,Oh Lord Oh Lord
Oh My Lord,No More Shall We Part,Wrap your tender arms round me,Oh Lord Oh Lord,Oh My Lord
Oh My Lord,No More Shall We Part,Oh Lord Oh Lord,Oh My Lord,
Oh My Lord,No More Shall We Part,Oh My Lord,,Now I’m at the hairdressers
Oh My Lord,No More Shall We Part,,Now I’m at the hairdressers,People watch me as they move past
Oh My Lord,No More Shall We Part,Now I’m at the hairdressers,People watch me as they move past,A guy wearing plastic antlers
Oh My Lord,No More Shall We Part,People watch me as they move past,A guy wearing plastic antlers,Presses his bum against the glass
Oh My Lord,No More Shall We Part,A guy wearing plastic antlers,Presses his bum against the glass,Now I’m down on my hands and knees
Oh My Lord,No More Shall We Part,Presses his bum against the glass,Now I’m down on my hands and knees,And it’s so fucking hot!
Oh My Lord,No More Shall We Part,Now I’m down on my hands and knees,And it’s so fucking hot!,"Someone cries, “What are you looking for?”"
Oh My Lord,No More Shall We Part,And it’s so fucking hot!,"Someone cries, “What are you looking for?”","I scream, “The plot, the plot!”"
Oh My Lord,No More Shall We Part,"Someone cries, “What are you looking for?”","I scream, “The plot, the plot!”","I grab my telephone, I call my wife at home"
Oh My Lord,No More Shall We Part,"I scream, “The plot, the plot!”","I grab my telephone, I call my wife at home","She screams, “Leave us alone!” I say, “Hey,"
Oh My Lord,No More Shall We Part,"I grab my telephone, I call my wife at home","She screams, “Leave us alone!” I say, “Hey,",it’s only me”
Oh My Lord,No More Shall We Part,"She screams, “Leave us alone!” I say, “Hey,",it’s only me”,"The hairdresser with his scissors, he holds up"
Oh My Lord,No More Shall We Part,it’s only me”,"The hairdresser with his scissors, he holds up",the mirror
Oh My Lord,No More Shall We Part,"The hairdresser with his scissors, he holds up",the mirror,I look back and shiver; I can’t even believe what
Oh My Lord,No More Shall We Part,the mirror,I look back and shiver; I can’t even believe what,I can see
Oh My Lord,No More Shall We Part,I look back and shiver; I can’t even believe what,I can see,
Oh My Lord,No More Shall We Part,I can see,,Be mindful of the prayers you send
Oh My Lord,No More Shall We Part,,Be mindful of the prayers you send,Pray hard but pray with care
Oh My Lord,No More Shall We Part,Be mindful of the prayers you send,Pray hard but pray with care,For the tears that you are crying now
Oh My Lord,No More Shall We Part,Pray hard but pray with care,For the tears that you are crying now,Are just your answered prayers
Oh My Lord,No More Shall We Part,For the tears that you are crying now,Are just your answered prayers,The ladders of life that we scale merrily
Oh My Lord,No More Shall We Part,Are just your answered prayers,The ladders of life that we scale merrily,Move mysteriously around
Oh My Lord,No More Shall We Part,The ladders of life that we scale merrily,Move mysteriously around,"So that when you think you’re climbing up, man"
Oh My Lord,No More Shall We Part,Move mysteriously around,"So that when you think you’re climbing up, man",In fact you’re climbing down
Oh My Lord,No More Shall We Part,"So that when you think you’re climbing up, man",In fact you’re climbing down,"Into the hollows of glamour, where with spikes"
Oh My Lord,No More Shall We Part,In fact you’re climbing down,"Into the hollows of glamour, where with spikes",and hammer
Oh My Lord,No More Shall We Part,"Into the hollows of glamour, where with spikes",and hammer,"With telescopic camera, they chose to turn"
Oh My Lord,No More Shall We Part,and hammer,"With telescopic camera, they chose to turn",the screw
Oh My Lord,No More Shall We Part,"With telescopic camera, they chose to turn",the screw,"Oh I hate them, Ma! Oh I hate them, Pa!"
Oh My Lord,No More Shall We Part,the screw,"Oh I hate them, Ma! Oh I hate them, Pa!",Oh I hate them all for what they went and
Oh My Lord,No More Shall We Part,"Oh I hate them, Ma! Oh I hate them, Pa!",Oh I hate them all for what they went and,done to you
Oh My Lord,No More Shall We Part,Oh I hate them all for what they went and,done to you,Oh Lord Oh my Lord
Oh My Lord,No More Shall We Part,done to you,Oh Lord Oh my Lord,Oh Lord
Oh My Lord,No More Shall We Part,Oh Lord Oh my Lord,Oh Lord,How have I offended thee?
Oh My Lord,No More Shall We Part,Oh Lord,How have I offended thee?,Wrap your tender arms round me
Oh My Lord,No More Shall We Part,How have I offended thee?,Wrap your tender arms round me,Oh Lord Oh Lord
Oh My Lord,No More Shall We Part,Wrap your tender arms round me,Oh Lord Oh Lord,Oh My Lord
Oh My Lord,No More Shall We Part,Oh Lord Oh Lord,Oh My Lord,
Sweetheart Come,No More Shall We Part,,"Come over here, babe",It ain’t that bad
Sweetheart Come,No More Shall We Part,"Come over here, babe",It ain’t that bad,I don’t claim to understand
Sweetheart Come,No More Shall We Part,It ain’t that bad,I don’t claim to understand,The troubles that you’ve had
Sweetheart Come,No More Shall We Part,I don’t claim to understand,The troubles that you’ve had,But the dogs you say they fed you to
Sweetheart Come,No More Shall We Part,The troubles that you’ve had,But the dogs you say they fed you to,Lay their muzzles in your lap
Sweetheart Come,No More Shall We Part,But the dogs you say they fed you to,Lay their muzzles in your lap,And the lions that they led you to
Sweetheart Come,No More Shall We Part,Lay their muzzles in your lap,And the lions that they led you to,Lie down and take a nap
Sweetheart Come,No More Shall We Part,And the lions that they led you to,Lie down and take a nap,The ones you fear are wind and air
Sweetheart Come,No More Shall We Part,Lie down and take a nap,The ones you fear are wind and air,And I love you without measure
Sweetheart Come,No More Shall We Part,The ones you fear are wind and air,And I love you without measure,It seems we can be happy now
Sweetheart Come,No More Shall We Part,And I love you without measure,It seems we can be happy now,Be it better late than never
Sweetheart Come,No More Shall We Part,It seems we can be happy now,Be it better late than never,
Sweetheart Come,No More Shall We Part,Be it better late than never,,"Sweetheart, come"
Sweetheart Come,No More Shall We Part,,"Sweetheart, come","Sweetheart, come"
Sweetheart Come,No More Shall We Part,"Sweetheart, come","Sweetheart, come","Sweetheart, come"
Sweetheart Come,No More Shall We Part,"Sweetheart, come","Sweetheart, come","Sweetheart, come to me"
Sweetheart Come,No More Shall We Part,"Sweetheart, come","Sweetheart, come to me",
Sweetheart Come,No More Shall We Part,"Sweetheart, come to me",,The burdens that you carry now
Sweetheart Come,No More Shall We Part,,The burdens that you carry now,Are not of your creation
Sweetheart Come,No More Shall We Part,The burdens that you carry now,Are not of your creation,So let’s not weep for their evil deeds
Sweetheart Come,No More Shall We Part,Are not of your creation,So let’s not weep for their evil deeds,But for their lack of imagination
Sweetheart Come,No More Shall We Part,So let’s not weep for their evil deeds,But for their lack of imagination,"Today’s the time for courage, babe"
Sweetheart Come,No More Shall We Part,But for their lack of imagination,"Today’s the time for courage, babe",Tomorrow can be for forgiving
Sweetheart Come,No More Shall We Part,"Today’s the time for courage, babe",Tomorrow can be for forgiving,And if he touches you again with his stupid hands
Sweetheart Come,No More Shall We Part,Tomorrow can be for forgiving,And if he touches you again with his stupid hands,His life won’t be worth living
Sweetheart Come,No More Shall We Part,And if he touches you again with his stupid hands,His life won’t be worth living,
Sweetheart Come,No More Shall We Part,His life won’t be worth living,,"Sweetheart, come"
Sweetheart Come,No More Shall We Part,,"Sweetheart, come","Sweetheart, come"
Sweetheart Come,No More Shall We Part,"Sweetheart, come","Sweetheart, come","Sweetheart, come"
Sweetheart Come,No More Shall We Part,"Sweetheart, come","Sweetheart, come","Sweetheart, come to me"
Sweetheart Come,No More Shall We Part,"Sweetheart, come","Sweetheart, come to me",
Sweetheart Come,No More Shall We Part,"Sweetheart, come to me",,Walk with me now under the stars
Sweetheart Come,No More Shall We Part,,Walk with me now under the stars,For it’s a clear and easy pleasure
Sweetheart Come,No More Shall We Part,Walk with me now under the stars,For it’s a clear and easy pleasure,And be happy in my company
Sweetheart Come,No More Shall We Part,For it’s a clear and easy pleasure,And be happy in my company,For I love you without measure
Sweetheart Come,No More Shall We Part,And be happy in my company,For I love you without measure,Walk with me now under the stars
Sweetheart Come,No More Shall We Part,For I love you without measure,Walk with me now under the stars,It’s a safe and easy pleasure
Sweetheart Come,No More Shall We Part,Walk with me now under the stars,It’s a safe and easy pleasure,It seems we can be happy now
Sweetheart Come,No More Shall We Part,It’s a safe and easy pleasure,It seems we can be happy now,It’s late but it ain’t never
Sweetheart Come,No More Shall We Part,It seems we can be happy now,It’s late but it ain’t never,It’s late but it ain’t never
Sweetheart Come,No More Shall We Part,It’s late but it ain’t never,It’s late but it ain’t never,It’s late but it ain’t never
Sweetheart Come,No More Shall We Part,It’s late but it ain’t never,It’s late but it ain’t never,
The Sorrowful Wife,No More Shall We Part,,I married my wife on the day of the eclipse,Our friends awarded her courage with gifts
The Sorrowful Wife,No More Shall We Part,I married my wife on the day of the eclipse,Our friends awarded her courage with gifts,Now as the nights grow longer and the season shifts
The Sorrowful Wife,No More Shall We Part,Our friends awarded her courage with gifts,Now as the nights grow longer and the season shifts,I look to my sorrowful wife
The Sorrowful Wife,No More Shall We Part,Now as the nights grow longer and the season shifts,I look to my sorrowful wife,Who is quietly tending her flowers
The Sorrowful Wife,No More Shall We Part,I look to my sorrowful wife,Who is quietly tending her flowers,Who is quietly tending her …..
The Sorrowful Wife,No More Shall We Part,Who is quietly tending her flowers,Who is quietly tending her …..,
The Sorrowful Wife,No More Shall We Part,Who is quietly tending her …..,,The water is high on the beckoning river
The Sorrowful Wife,No More Shall We Part,,The water is high on the beckoning river,I made her a promise I could not deliver
The Sorrowful Wife,No More Shall We Part,The water is high on the beckoning river,I made her a promise I could not deliver,And the cry of the birds sends a terrible shiver
The Sorrowful Wife,No More Shall We Part,I made her a promise I could not deliver,And the cry of the birds sends a terrible shiver,Through me and my sorrowful wife
The Sorrowful Wife,No More Shall We Part,And the cry of the birds sends a terrible shiver,Through me and my sorrowful wife,Who is shifting the furniture around
The Sorrowful Wife,No More Shall We Part,Through me and my sorrowful wife,Who is shifting the furniture around,Who is shifting the furniture around
The Sorrowful Wife,No More Shall We Part,Who is shifting the furniture around,Who is shifting the furniture around,
The Sorrowful Wife,No More Shall We Part,Who is shifting the furniture around,,Now we sit beneath the knotted Yew
The Sorrowful Wife,No More Shall We Part,,Now we sit beneath the knotted Yew,And the bluebells bob around our shoes
The Sorrowful Wife,No More Shall We Part,Now we sit beneath the knotted Yew,And the bluebells bob around our shoes,The task of remembering the telltale clues
The Sorrowful Wife,No More Shall We Part,And the bluebells bob around our shoes,The task of remembering the telltale clues,"Goes to my lovely, my sorrowful wife"
The Sorrowful Wife,No More Shall We Part,The task of remembering the telltale clues,"Goes to my lovely, my sorrowful wife",Who is counting the days on her fingers
The Sorrowful Wife,No More Shall We Part,"Goes to my lovely, my sorrowful wife",Who is counting the days on her fingers,Who is counting the days on her …..
The Sorrowful Wife,No More Shall We Part,Who is counting the days on her fingers,Who is counting the days on her …..,
The Sorrowful Wife,No More Shall We Part,Who is counting the days on her …..,,Come on and help me babe
The Sorrowful Wife,No More Shall We Part,,Come on and help me babe,Come on now
The Sorrowful Wife,No More Shall We Part,Come on and help me babe,Come on now,Help me babe
The Sorrowful Wife,No More Shall We Part,Come on now,Help me babe,I was blind
The Sorrowful Wife,No More Shall We Part,Help me babe,I was blind,The grass here grows long and high
The Sorrowful Wife,No More Shall We Part,I was blind,The grass here grows long and high,Twists right up to the sky
The Sorrowful Wife,No More Shall We Part,The grass here grows long and high,Twists right up to the sky,White clouds roll on by
The Sorrowful Wife,No More Shall We Part,Twists right up to the sky,White clouds roll on by,Come on now and help me babe
The Sorrowful Wife,No More Shall We Part,White clouds roll on by,Come on now and help me babe,I was blind
The Sorrowful Wife,No More Shall We Part,Come on now and help me babe,I was blind,I was a fool babe
The Sorrowful Wife,No More Shall We Part,I was blind,I was a fool babe,I was blind
The Sorrowful Wife,No More Shall We Part,I was a fool babe,I was blind,Come on now
The Sorrowful Wife,No More Shall We Part,I was blind,Come on now,A loose wind last night blew down
The Sorrowful Wife,No More Shall We Part,Come on now,A loose wind last night blew down,Black trees bent to the ground
The Sorrowful Wife,No More Shall We Part,A loose wind last night blew down,Black trees bent to the ground,Their blossoms made such a sound
The Sorrowful Wife,No More Shall We Part,Black trees bent to the ground,Their blossoms made such a sound,That I could not hear myself think babe
The Sorrowful Wife,No More Shall We Part,Their blossoms made such a sound,That I could not hear myself think babe,Come on now
The Sorrowful Wife,No More Shall We Part,That I could not hear myself think babe,Come on now,And help me babe
The Sorrowful Wife,No More Shall We Part,Come on now,And help me babe,Help me now
The Sorrowful Wife,No More Shall We Part,And help me babe,Help me now,I was blind
The Sorrowful Wife,No More Shall We Part,Help me now,I was blind,I was a fool
The Sorrowful Wife,No More Shall We Part,I was blind,I was a fool,
We Came Along This Road,No More Shall We Part,,I left by the back door,With my wife’s lover’s smoking gun
We Came Along This Road,No More Shall We Part,I left by the back door,With my wife’s lover’s smoking gun,I don’t know what I was hoping for
We Came Along This Road,No More Shall We Part,With my wife’s lover’s smoking gun,I don’t know what I was hoping for,I hit the road at a run
We Came Along This Road,No More Shall We Part,I don’t know what I was hoping for,I hit the road at a run,I was your lover
We Came Along This Road,No More Shall We Part,I hit the road at a run,I was your lover,I was your man
We Came Along This Road,No More Shall We Part,I was your lover,I was your man,There never was no other
We Came Along This Road,No More Shall We Part,I was your man,There never was no other,I was your friend
We Came Along This Road,No More Shall We Part,There never was no other,I was your friend,Till we came along this road
We Came Along This Road,No More Shall We Part,I was your friend,Till we came along this road,Till we came along this road
We Came Along This Road,No More Shall We Part,Till we came along this road,Till we came along this road,Till we came along this road
We Came Along This Road,No More Shall We Part,Till we came along this road,Till we came along this road,
We Came Along This Road,No More Shall We Part,Till we came along this road,,"I ain’t sent you no letters, Ma"
We Came Along This Road,No More Shall We Part,,"I ain’t sent you no letters, Ma",But I’m looking quite a trip
We Came Along This Road,No More Shall We Part,"I ain’t sent you no letters, Ma",But I’m looking quite a trip,"The world spinning beneath me, Ma"
We Came Along This Road,No More Shall We Part,But I’m looking quite a trip,"The world spinning beneath me, Ma",Guns blazing at my hip
We Came Along This Road,No More Shall We Part,"The world spinning beneath me, Ma",Guns blazing at my hip,You were my lover
We Came Along This Road,No More Shall We Part,Guns blazing at my hip,You were my lover,You were my friend
We Came Along This Road,No More Shall We Part,You were my lover,You were my friend,There never was no other
We Came Along This Road,No More Shall We Part,You were my friend,There never was no other,On whom I could depend
We Came Along This Road,No More Shall We Part,There never was no other,On whom I could depend,Then we came along this road
We Came Along This Road,No More Shall We Part,On whom I could depend,Then we came along this road,We came along this road
We Came Along This Road,No More Shall We Part,Then we came along this road,We came along this road,We came along this road
We Came Along This Road,No More Shall We Part,We came along this road,We came along this road,
Gates To The Garden,No More Shall We Part,,Past the ivy-covered windows of The Angel,Down Athenaeum Lane to the cathedral
Gates To The Garden,No More Shall We Part,Past the ivy-covered windows of The Angel,Down Athenaeum Lane to the cathedral,Through the churchyard I wandered
Gates To The Garden,No More Shall We Part,Down Athenaeum Lane to the cathedral,Through the churchyard I wandered,Sat for a spell there and I pondered
Gates To The Garden,No More Shall We Part,Through the churchyard I wandered,Sat for a spell there and I pondered,My back to the gates of the garden
Gates To The Garden,No More Shall We Part,Sat for a spell there and I pondered,My back to the gates of the garden,My back to the gates of the garden
Gates To The Garden,No More Shall We Part,My back to the gates of the garden,My back to the gates of the garden,My back to the gates of the garden
Gates To The Garden,No More Shall We Part,My back to the gates of the garden,My back to the gates of the garden,
Gates To The Garden,No More Shall We Part,My back to the gates of the garden,,"Fugitive fathers, sickly infants, decent mothers"
Gates To The Garden,No More Shall We Part,,"Fugitive fathers, sickly infants, decent mothers",Runaways and suicidal lovers
Gates To The Garden,No More Shall We Part,"Fugitive fathers, sickly infants, decent mothers",Runaways and suicidal lovers,Assorted boxes of ordinary bones
Gates To The Garden,No More Shall We Part,Runaways and suicidal lovers,Assorted boxes of ordinary bones,Of aborted plans and sudden shattered hopes
Gates To The Garden,No More Shall We Part,Assorted boxes of ordinary bones,Of aborted plans and sudden shattered hopes,"In unlucky rows, up to the gates of the garden"
Gates To The Garden,No More Shall We Part,Of aborted plans and sudden shattered hopes,"In unlucky rows, up to the gates of the garden","In unhappy rows, up to the gates of the garden"
Gates To The Garden,No More Shall We Part,"In unlucky rows, up to the gates of the garden","In unhappy rows, up to the gates of the garden","In unlucky rows, up to the gates of the garden"
Gates To The Garden,No More Shall We Part,"In unhappy rows, up to the gates of the garden","In unlucky rows, up to the gates of the garden",
Gates To The Garden,No More Shall We Part,"In unlucky rows, up to the gates of the garden",,Won’t you meet me at the gates
Gates To The Garden,No More Shall We Part,,Won’t you meet me at the gates,Won’t you meet me at the gates
Gates To The Garden,No More Shall We Part,Won’t you meet me at the gates,Won’t you meet me at the gates,Won’t you meet me at the gates
Gates To The Garden,No More Shall We Part,Won’t you meet me at the gates,Won’t you meet me at the gates,To the garden
Gates To The Garden,No More Shall We Part,Won’t you meet me at the gates,To the garden,
Gates To The Garden,No More Shall We Part,To the garden,,Beneath the creeping shadow of the tower
Gates To The Garden,No More Shall We Part,,Beneath the creeping shadow of the tower,The bell from St. Edmunds informs me of the hour
Gates To The Garden,No More Shall We Part,Beneath the creeping shadow of the tower,The bell from St. Edmunds informs me of the hour,I turn to find you waiting there for me
Gates To The Garden,No More Shall We Part,The bell from St. Edmunds informs me of the hour,I turn to find you waiting there for me,In sunlight and I see the way that you breathe
Gates To The Garden,No More Shall We Part,I turn to find you waiting there for me,In sunlight and I see the way that you breathe,Alive and leaning on the gates of the garden
Gates To The Garden,No More Shall We Part,In sunlight and I see the way that you breathe,Alive and leaning on the gates of the garden,Alive and leaning on the gates of the garden
Gates To The Garden,No More Shall We Part,Alive and leaning on the gates of the garden,Alive and leaning on the gates of the garden,Alive and leaning on the gates of the garden
Gates To The Garden,No More Shall We Part,Alive and leaning on the gates of the garden,Alive and leaning on the gates of the garden,
Gates To The Garden,No More Shall We Part,Alive and leaning on the gates of the garden,,Leave these ancient places to the angels
Gates To The Garden,No More Shall We Part,,Leave these ancient places to the angels,Let the saints attend to their keeping of the
Gates To The Garden,No More Shall We Part,Leave these ancient places to the angels,Let the saints attend to their keeping of the,cathedrals
Gates To The Garden,No More Shall We Part,Let the saints attend to their keeping of the,cathedrals,And leave the dead beneath the ground so cold
Gates To The Garden,No More Shall We Part,cathedrals,And leave the dead beneath the ground so cold,For God is in this hand that I hold
Gates To The Garden,No More Shall We Part,And leave the dead beneath the ground so cold,For God is in this hand that I hold,As we open up the gates of the garden
Gates To The Garden,No More Shall We Part,For God is in this hand that I hold,As we open up the gates of the garden,
Gates To The Garden,No More Shall We Part,As we open up the gates of the garden,,Won’t you meet me at the gates
Gates To The Garden,No More Shall We Part,,Won’t you meet me at the gates,Won’t you meet me at the gates
Gates To The Garden,No More Shall We Part,Won’t you meet me at the gates,Won’t you meet me at the gates,Won’t you meet me at the gates
Gates To The Garden,No More Shall We Part,Won’t you meet me at the gates,Won’t you meet me at the gates,To the garden
Gates To The Garden,No More Shall We Part,Won’t you meet me at the gates,To the garden,
Darker With The Day,No More Shall We Part,,"As so with that, I thought I’d take a final walk",The tide of public opinion had started to abate
Darker With The Day,No More Shall We Part,"As so with that, I thought I’d take a final walk",The tide of public opinion had started to abate,"The neighbours, bless them, had turned out"
