song,album,prev,lyric,next
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,O say goodbye to the little girl tree.,O you know that I must say goodbye.,To my little girl tree.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,O you know that I must say goodbye.,To my little girl tree.,How fast your candy bones.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,To my little girl tree.,How fast your candy bones.,Reached out for me.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,How fast your candy bones.,Reached out for me.,I must say goodbye to your brittle bones.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Reached out for me.,I must say goodbye to your brittle bones.,Crying out for me.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,I must say goodbye to your brittle bones.,Crying out for me.,O you know that I must say goodbye.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Crying out for me.,O you know that I must say goodbye.,O goodbye.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,O you know that I must say goodbye.,O goodbye.,Even though you will betray me.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,O goodbye.,Even though you will betray me.,The very minute that I leave.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Even though you will betray me.,The very minute that I leave.,
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,The very minute that I leave.,,O say goodbye to the little girl tree.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,,O say goodbye to the little girl tree.,O Lord you know that I must say goodbye.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,O say goodbye to the little girl tree.,O Lord you know that I must say goodbye.,To that little girl tree.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,O Lord you know that I must say goodbye.,To that little girl tree.,I rise up her girl-child lumps and slipping knots.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,To that little girl tree.,I rise up her girl-child lumps and slipping knots.,Into her laden boughs.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,I rise up her girl-child lumps and slipping knots.,Into her laden boughs.,And amongst her roping limbs.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Into her laden boughs.,And amongst her roping limbs.,Like a swollen neck vein branching.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,And amongst her roping limbs.,Like a swollen neck vein branching.,Into smaller lesser veins.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Like a swollen neck vein branching.,Into smaller lesser veins.,That must all just sing and say goodbye.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Into smaller lesser veins.,That must all just sing and say goodbye.,And let her blossom veils fly.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,That must all just sing and say goodbye.,And let her blossom veils fly.,Her velvet gown.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,And let her blossom veils fly.,Her velvet gown.,Down down down.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Her velvet gown.,Down down down.,Down down down.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Down down down.,Down down down.,Down down down and goodbye.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Down down down.,Down down down and goodbye.,For you know that I must say goodbye.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Down down down and goodbye.,For you know that I must say goodbye.,
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,For you know that I must say goodbye.,,To a rhythm softly tortured.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,,To a rhythm softly tortured.,Of a motion back and forth.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,To a rhythm softly tortured.,Of a motion back and forth.,That’s a rhythm sweetly tortured.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Of a motion back and forth.,That’s a rhythm sweetly tortured.,O that’s the rhythm of the orchard.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,That’s a rhythm sweetly tortured.,O that’s the rhythm of the orchard.,And you know that I must say goodbye.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,O that’s the rhythm of the orchard.,And you know that I must say goodbye.,To that little girl tree.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,And you know that I must say goodbye.,To that little girl tree.,O goodbye.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,To that little girl tree.,O goodbye.,Yes goodbye.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,O goodbye.,Yes goodbye.,For you know that I must die.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Yes goodbye.,For you know that I must die.,Down down down.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,For you know that I must die.,Down down down.,Down down down.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Down down down.,Down down down.,Down down down and goodbye.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Down down down.,Down down down and goodbye.,For you know that I must die.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Down down down and goodbye.,For you know that I must die.,Yes you know that I must die.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,For you know that I must die.,Yes you know that I must die.,O-o you know that I must die.
Say Goodbye To The Little Girl Tree,The Firstborn Is Dead,Yes you know that I must die.,O-o you know that I must die.,
Train Long Suffering,The Firstborn Is Dead,,Woo-wooooooo Woo!,In the name of pain!
Train Long Suffering,The Firstborn Is Dead,Woo-wooooooo Woo!,In the name of pain!,(In the name of pain and suffering)
Train Long Suffering,The Firstborn Is Dead,In the name of pain!,(In the name of pain and suffering),In the name of pain!
Train Long Suffering,The Firstborn Is Dead,(In the name of pain and suffering),In the name of pain!,(In the name of pain and suffering)
Train Long Suffering,The Firstborn Is Dead,In the name of pain!,(In the name of pain and suffering),There comes a train!
Train Long Suffering,The Firstborn Is Dead,(In the name of pain and suffering),There comes a train!,(There comes a train)
Train Long Suffering,The Firstborn Is Dead,There comes a train!,(There comes a train),Yeah!
Train Long Suffering,The Firstborn Is Dead,(There comes a train),Yeah!,A long black train
Train Long Suffering,The Firstborn Is Dead,Yeah!,A long black train,(There comes a train)
Train Long Suffering,The Firstborn Is Dead,A long black train,(There comes a train),"Lord, a long black train."
Train Long Suffering,The Firstborn Is Dead,(There comes a train),"Lord, a long black train.",
Train Long Suffering,The Firstborn Is Dead,"Lord, a long black train.",,Woo-woo! Woo-woo!
Train Long Suffering,The Firstborn Is Dead,,Woo-woo! Woo-woo!,
Train Long Suffering,The Firstborn Is Dead,Woo-woo! Woo-woo!,,Punched from the tunnel
Train Long Suffering,The Firstborn Is Dead,,Punched from the tunnel,(The tunnel of love is long and lonely)
Train Long Suffering,The Firstborn Is Dead,Punched from the tunnel,(The tunnel of love is long and lonely),Engines steaming like a fist
Train Long Suffering,The Firstborn Is Dead,(The tunnel of love is long and lonely),Engines steaming like a fist,(A fistful of memories)
Train Long Suffering,The Firstborn Is Dead,Engines steaming like a fist,(A fistful of memories),Into the jolly jaw of morning
Train Long Suffering,The Firstborn Is Dead,(A fistful of memories),Into the jolly jaw of morning,(Yeah! O yeah!)
Train Long Suffering,The Firstborn Is Dead,Into the jolly jaw of morning,(Yeah! O yeah!),O baby it gets smashed!
Train Long Suffering,The Firstborn Is Dead,(Yeah! O yeah!),O baby it gets smashed!,(You know that it gets smashed)
Train Long Suffering,The Firstborn Is Dead,O baby it gets smashed!,(You know that it gets smashed),O baby it gets smashed!
Train Long Suffering,The Firstborn Is Dead,(You know that it gets smashed),O baby it gets smashed!,(You know that it gets smashed)
Train Long Suffering,The Firstborn Is Dead,O baby it gets smashed!,(You know that it gets smashed),
Train Long Suffering,The Firstborn Is Dead,(You know that it gets smashed),,I kick every goddamn splinter.
Train Long Suffering,The Firstborn Is Dead,,I kick every goddamn splinter.,Into all the looking eyes in the world.
Train Long Suffering,The Firstborn Is Dead,I kick every goddamn splinter.,Into all the looking eyes in the world.,Into all the laughing eyes.
Train Long Suffering,The Firstborn Is Dead,Into all the looking eyes in the world.,Into all the laughing eyes.,Of all the girls in the world.
Train Long Suffering,The Firstborn Is Dead,Into all the laughing eyes.,Of all the girls in the world.,Oooooo-woooooh.
Train Long Suffering,The Firstborn Is Dead,Of all the girls in the world.,Oooooo-woooooh.,She ain’t never comin back.
Train Long Suffering,The Firstborn Is Dead,Oooooo-woooooh.,She ain’t never comin back.,She ain’t never comin back.
Train Long Suffering,The Firstborn Is Dead,She ain’t never comin back.,She ain’t never comin back.,She ain’t never comin back.
Train Long Suffering,The Firstborn Is Dead,She ain’t never comin back.,She ain’t never comin back.,She ain’t never comin back.
Train Long Suffering,The Firstborn Is Dead,She ain’t never comin back.,She ain’t never comin back.,And the name of the pain is…
Train Long Suffering,The Firstborn Is Dead,She ain’t never comin back.,And the name of the pain is…,And the name of the pain is…
Train Long Suffering,The Firstborn Is Dead,And the name of the pain is…,And the name of the pain is…,And the name of the pain is…
Train Long Suffering,The Firstborn Is Dead,And the name of the pain is…,And the name of the pain is…,And the name of the pain is…
Train Long Suffering,The Firstborn Is Dead,And the name of the pain is…,And the name of the pain is…,The name of the pain is.
Train Long Suffering,The Firstborn Is Dead,And the name of the pain is…,The name of the pain is.,A train long-suffering
Train Long Suffering,The Firstborn Is Dead,The name of the pain is.,A train long-suffering,
Train Long Suffering,The Firstborn Is Dead,A train long-suffering,,On rails of pain
Train Long Suffering,The Firstborn Is Dead,,On rails of pain,(On rails of pain and suffering)
Train Long Suffering,The Firstborn Is Dead,On rails of pain,(On rails of pain and suffering),There comes a train
Train Long Suffering,The Firstborn Is Dead,(On rails of pain and suffering),There comes a train,(There comes a train long-suffering)
Train Long Suffering,The Firstborn Is Dead,There comes a train,(There comes a train long-suffering),On rails of pain
Train Long Suffering,The Firstborn Is Dead,(There comes a train long-suffering),On rails of pain,(On rails of pain and suffering)
Train Long Suffering,The Firstborn Is Dead,On rails of pain,(On rails of pain and suffering),O baby blow it’s whistle in the rain
Train Long Suffering,The Firstborn Is Dead,(On rails of pain and suffering),O baby blow it’s whistle in the rain,
Train Long Suffering,The Firstborn Is Dead,O baby blow it’s whistle in the rain,,Woo-oo Woo! Woo-oo Woo!
Train Long Suffering,The Firstborn Is Dead,,Woo-oo Woo! Woo-oo Woo!,
Train Long Suffering,The Firstborn Is Dead,Woo-oo Woo! Woo-oo Woo!,,Who’s the engine driver?
Train Long Suffering,The Firstborn Is Dead,,Who’s the engine driver?,(The engine drivers over yonder)
Train Long Suffering,The Firstborn Is Dead,Who’s the engine driver?,(The engine drivers over yonder),His name is Memory
Train Long Suffering,The Firstborn Is Dead,(The engine drivers over yonder),His name is Memory,(His name is Memory)
Train Long Suffering,The Firstborn Is Dead,His name is Memory,(His name is Memory),O Memory is his name
Train Long Suffering,The Firstborn Is Dead,(His name is Memory),O Memory is his name,(Woooooo-wo!)
Train Long Suffering,The Firstborn Is Dead,O Memory is his name,(Woooooo-wo!),Destination: Misery
Train Long Suffering,The Firstborn Is Dead,(Woooooo-wo!),Destination: Misery,(Pain and misery)
Train Long Suffering,The Firstborn Is Dead,Destination: Misery,(Pain and misery),O pain and misery
Train Long Suffering,The Firstborn Is Dead,(Pain and misery),O pain and misery,(Pain and misery)
Train Long Suffering,The Firstborn Is Dead,O pain and misery,(Pain and misery),O pain and misery.
Train Long Suffering,The Firstborn Is Dead,(Pain and misery),O pain and misery.,Hey! Hey!
Train Long Suffering,The Firstborn Is Dead,O pain and misery.,Hey! Hey!,(Pain and misery)
Train Long Suffering,The Firstborn Is Dead,Hey! Hey!,(Pain and misery),Hey! That’s a sad lookin sack!
Train Long Suffering,The Firstborn Is Dead,(Pain and misery),Hey! That’s a sad lookin sack!,Oooh that’s a sad lookin sack!
Train Long Suffering,The Firstborn Is Dead,Hey! That’s a sad lookin sack!,Oooh that’s a sad lookin sack!,And the name of the pain is…
Train Long Suffering,The Firstborn Is Dead,Oooh that’s a sad lookin sack!,And the name of the pain is…,And the name of the pain is…
Train Long Suffering,The Firstborn Is Dead,And the name of the pain is…,And the name of the pain is…,Ooh the name of the pain is.
Train Long Suffering,The Firstborn Is Dead,And the name of the pain is…,Ooh the name of the pain is.,A train long-suffering.
Train Long Suffering,The Firstborn Is Dead,Ooh the name of the pain is.,A train long-suffering.,
Train Long Suffering,The Firstborn Is Dead,A train long-suffering.,,There is a train!
Train Long Suffering,The Firstborn Is Dead,,There is a train!,(It’s got a name)
Train Long Suffering,The Firstborn Is Dead,There is a train!,(It’s got a name),Yeah! It’s a train long-suffering.
Train Long Suffering,The Firstborn Is Dead,(It’s got a name),Yeah! It’s a train long-suffering.,O Lord a train!
Train Long Suffering,The Firstborn Is Dead,Yeah! It’s a train long-suffering.,O Lord a train!,(A long black train)
Train Long Suffering,The Firstborn Is Dead,O Lord a train!,(A long black train),Lord! Of pain and suffering.
Train Long Suffering,The Firstborn Is Dead,(A long black train),Lord! Of pain and suffering.,Each night so black
Train Long Suffering,The Firstborn Is Dead,Lord! Of pain and suffering.,Each night so black,(O yeah! So black)
Train Long Suffering,The Firstborn Is Dead,Each night so black,(O yeah! So black),And in the darkness of my sack.
Train Long Suffering,The Firstborn Is Dead,(O yeah! So black),And in the darkness of my sack.,I’m missing you baby
Train Long Suffering,The Firstborn Is Dead,And in the darkness of my sack.,I’m missing you baby,(I’m missing you)
Train Long Suffering,The Firstborn Is Dead,I’m missing you baby,(I’m missing you),And I just dunno what to do
Train Long Suffering,The Firstborn Is Dead,(I’m missing you),And I just dunno what to do,(dunno what to do)
Train Long Suffering,The Firstborn Is Dead,And I just dunno what to do,(dunno what to do),(Train long-suffering Train long-suffering)
Train Long Suffering,The Firstborn Is Dead,(dunno what to do),(Train long-suffering Train long-suffering),Train long-suffering Train long-suffering.
Train Long Suffering,The Firstborn Is Dead,(Train long-suffering Train long-suffering),Train long-suffering Train long-suffering.,O she ain’t never comin back.
Train Long Suffering,The Firstborn Is Dead,Train long-suffering Train long-suffering.,O she ain’t never comin back.,O she ain’t never comin back.
Train Long Suffering,The Firstborn Is Dead,O she ain’t never comin back.,O she ain’t never comin back.,O she ain’t never comin back.
Train Long Suffering,The Firstborn Is Dead,O she ain’t never comin back.,O she ain’t never comin back.,O she ain’t never comin back.
Train Long Suffering,The Firstborn Is Dead,O she ain’t never comin back.,O she ain’t never comin back.,And the name of the pain is…
Train Long Suffering,The Firstborn Is Dead,O she ain’t never comin back.,And the name of the pain is…,And the name of the pain is…
Train Long Suffering,The Firstborn Is Dead,And the name of the pain is…,And the name of the pain is…,The name of the train is…
Train Long Suffering,The Firstborn Is Dead,And the name of the pain is…,The name of the train is…,The name of the train is.
Train Long Suffering,The Firstborn Is Dead,The name of the train is…,The name of the train is.,Pain and suffering.
Train Long Suffering,The Firstborn Is Dead,The name of the train is.,Pain and suffering.,
Black Crow King,The Firstborn Is Dead,,Mmmmm Mmmmmm Mmmmm,I am the black crow king
Black Crow King,The Firstborn Is Dead,Mmmmm Mmmmmm Mmmmm,I am the black crow king,Mmmmmmm Mmmmm Mmmmmmm
Black Crow King,The Firstborn Is Dead,I am the black crow king,Mmmmmmm Mmmmm Mmmmmmm,I am the black crow king
Black Crow King,The Firstborn Is Dead,Mmmmmmm Mmmmm Mmmmmmm,I am the black crow king,Keeper of the nodding corn
Black Crow King,The Firstborn Is Dead,I am the black crow king,Keeper of the nodding corn,Bam! Bam! Bam! Bam!
Black Crow King,The Firstborn Is Dead,Keeper of the nodding corn,Bam! Bam! Bam! Bam!,All the hammers are a-talking
Black Crow King,The Firstborn Is Dead,Bam! Bam! Bam! Bam!,All the hammers are a-talking,All the nails are a-singing
Black Crow King,The Firstborn Is Dead,All the hammers are a-talking,All the nails are a-singing,So sweet and low
Black Crow King,The Firstborn Is Dead,All the nails are a-singing,So sweet and low,You can hear it in the valley
Black Crow King,The Firstborn Is Dead,So sweet and low,You can hear it in the valley,Where live the lame and the blind
Black Crow King,The Firstborn Is Dead,You can hear it in the valley,Where live the lame and the blind,They climb the hill out of it’s belly
Black Crow King,The Firstborn Is Dead,Where live the lame and the blind,They climb the hill out of it’s belly,They leave with mean black boots on.
Black Crow King,The Firstborn Is Dead,They climb the hill out of it’s belly,They leave with mean black boots on.,“I just made a simple gesture
Black Crow King,The Firstborn Is Dead,They leave with mean black boots on.,“I just made a simple gesture,They jumped up and nailed it to my shadow
Black Crow King,The Firstborn Is Dead,“I just made a simple gesture,They jumped up and nailed it to my shadow,My gesture was a hooker
Black Crow King,The Firstborn Is Dead,They jumped up and nailed it to my shadow,My gesture was a hooker,"You know, my shadow’s made of timber.”"
Black Crow King,The Firstborn Is Dead,My gesture was a hooker,"You know, my shadow’s made of timber.”",
Black Crow King,The Firstborn Is Dead,"You know, my shadow’s made of timber.”",,And the storm is a-rolling
Black Crow King,The Firstborn Is Dead,,And the storm is a-rolling,And the storm is a-rolling
Black Crow King,The Firstborn Is Dead,And the storm is a-rolling,And the storm is a-rolling,All down on me
Black Crow King,The Firstborn Is Dead,And the storm is a-rolling,All down on me,
Black Crow King,The Firstborn Is Dead,All down on me,,And I’m still here rolling after everybody’s gone
Black Crow King,The Firstborn Is Dead,,And I’m still here rolling after everybody’s gone,And I’m still here rolling after everybody’s gone
Black Crow King,The Firstborn Is Dead,And I’m still here rolling after everybody’s gone,And I’m still here rolling after everybody’s gone,Ah’m still here rolling and I’m left on my own
Black Crow King,The Firstborn Is Dead,And I’m still here rolling after everybody’s gone,Ah’m still here rolling and I’m left on my own,The blackbirds have all flown!
Black Crow King,The Firstborn Is Dead,Ah’m still here rolling and I’m left on my own,The blackbirds have all flown!,Everyone’s rolled on!
Black Crow King,The Firstborn Is Dead,The blackbirds have all flown!,Everyone’s rolled on!,
Black Crow King,The Firstborn Is Dead,Everyone’s rolled on!,,I am the black crow king
Black Crow King,The Firstborn Is Dead,,I am the black crow king,Keeper of the trodden corn
Black Crow King,The Firstborn Is Dead,I am the black crow king,Keeper of the trodden corn,I am the black crow king
Black Crow King,The Firstborn Is Dead,Keeper of the trodden corn,I am the black crow king,Won’t say it again
Black Crow King,The Firstborn Is Dead,I am the black crow king,Won’t say it again,"And the rain it raineth daily, Lord"
Black Crow King,The Firstborn Is Dead,Won’t say it again,"And the rain it raineth daily, Lord",And wash away my clothes
Black Crow King,The Firstborn Is Dead,"And the rain it raineth daily, Lord",And wash away my clothes,I surrender up my arms
Black Crow King,The Firstborn Is Dead,And wash away my clothes,I surrender up my arms,To a company of crows
Black Crow King,The Firstborn Is Dead,I surrender up my arms,To a company of crows,I am the black crow king
Black Crow King,The Firstborn Is Dead,To a company of crows,I am the black crow king,I won’t say it again
Black Crow King,The Firstborn Is Dead,I am the black crow king,I won’t say it again,And all the thorns are a-crowning
Black Crow King,The Firstborn Is Dead,I won’t say it again,And all the thorns are a-crowning,King ruby on each spine
Black Crow King,The Firstborn Is Dead,And all the thorns are a-crowning,King ruby on each spine,And the spears are a-sailing
Black Crow King,The Firstborn Is Dead,King ruby on each spine,And the spears are a-sailing,O my o my
Black Crow King,The Firstborn Is Dead,And the spears are a-sailing,O my o my,
Black Crow King,The Firstborn Is Dead,O my o my,,And the storm is a-rolling
Black Crow King,The Firstborn Is Dead,,And the storm is a-rolling,The storm is a-rolling
Black Crow King,The Firstborn Is Dead,And the storm is a-rolling,The storm is a-rolling,All down on me
Black Crow King,The Firstborn Is Dead,The storm is a-rolling,All down on me,And I’m still here rolling after everybody’s gone
Black Crow King,The Firstborn Is Dead,All down on me,And I’m still here rolling after everybody’s gone,I’m still here rolling after everybody’s gone
Black Crow King,The Firstborn Is Dead,And I’m still here rolling after everybody’s gone,I’m still here rolling after everybody’s gone,I’m still here rolling and left on my own
Black Crow King,The Firstborn Is Dead,I’m still here rolling after everybody’s gone,I’m still here rolling and left on my own,Those blackbirds they have all flown and
Black Crow King,The Firstborn Is Dead,I’m still here rolling and left on my own,Those blackbirds they have all flown and,I am on my own
