song,album,prev,lyric,next
"Brother, My Cup Is Empty",Henry’s Dream,To see her clicking tongue crack dry,"O brother, buy me one more drink",One more drink and then goodbye
"Brother, My Cup Is Empty",Henry’s Dream,"O brother, buy me one more drink",One more drink and then goodbye,And do not mock me when I say
"Brother, My Cup Is Empty",Henry’s Dream,One more drink and then goodbye,And do not mock me when I say,Let’s drink one more before I die
"Brother, My Cup Is Empty",Henry’s Dream,And do not mock me when I say,Let’s drink one more before I die,
"Brother, My Cup Is Empty",Henry’s Dream,Let’s drink one more before I die,,"O brother, my cup is empty"
"Brother, My Cup Is Empty",Henry’s Dream,,"O brother, my cup is empty",And I haven’t got a penny
"Brother, My Cup Is Empty",Henry’s Dream,"O brother, my cup is empty",And I haven’t got a penny,For to buy no more whiskey
"Brother, My Cup Is Empty",Henry’s Dream,And I haven’t got a penny,For to buy no more whiskey,I have to go home
"Brother, My Cup Is Empty",Henry’s Dream,For to buy no more whiskey,I have to go home,
"Brother, My Cup Is Empty",Henry’s Dream,I have to go home,,Well I’ve been sliding down on rainbows
"Brother, My Cup Is Empty",Henry’s Dream,,Well I’ve been sliding down on rainbows,I’ve been swinging from the stars
"Brother, My Cup Is Empty",Henry’s Dream,Well I’ve been sliding down on rainbows,I’ve been swinging from the stars,Now this wretch in beggar’s clothing
"Brother, My Cup Is Empty",Henry’s Dream,I’ve been swinging from the stars,Now this wretch in beggar’s clothing,Bangs his cup across the bars
"Brother, My Cup Is Empty",Henry’s Dream,Now this wretch in beggar’s clothing,Bangs his cup across the bars,"Look, this cup of mine is empty!"
"Brother, My Cup Is Empty",Henry’s Dream,Bangs his cup across the bars,"Look, this cup of mine is empty!",Seems I’ve misplaced my desires
"Brother, My Cup Is Empty",Henry’s Dream,"Look, this cup of mine is empty!",Seems I’ve misplaced my desires,Seems I’m sweeping up the ashes
"Brother, My Cup Is Empty",Henry’s Dream,Seems I’ve misplaced my desires,Seems I’m sweeping up the ashes,Of all my former fires
"Brother, My Cup Is Empty",Henry’s Dream,Seems I’m sweeping up the ashes,Of all my former fires,"So brother, be a brother"
"Brother, My Cup Is Empty",Henry’s Dream,Of all my former fires,"So brother, be a brother",And fill this tiny cup of mine
"Brother, My Cup Is Empty",Henry’s Dream,"So brother, be a brother",And fill this tiny cup of mine,"And please, sir, make it whiskey"
"Brother, My Cup Is Empty",Henry’s Dream,And fill this tiny cup of mine,"And please, sir, make it whiskey",For I have no head for wine
"Brother, My Cup Is Empty",Henry’s Dream,"And please, sir, make it whiskey",For I have no head for wine,
"Brother, My Cup Is Empty",Henry’s Dream,For I have no head for wine,,"O brother, my cup is empty"
"Brother, My Cup Is Empty",Henry’s Dream,,"O brother, my cup is empty",And I haven’t got a penny
"Brother, My Cup Is Empty",Henry’s Dream,"O brother, my cup is empty",And I haven’t got a penny,For to buy no more whiskey
"Brother, My Cup Is Empty",Henry’s Dream,And I haven’t got a penny,For to buy no more whiskey,I have to go home
"Brother, My Cup Is Empty",Henry’s Dream,For to buy no more whiskey,I have to go home,
"Brother, My Cup Is Empty",Henry’s Dream,I have to go home,,I counted up my blessings
"Brother, My Cup Is Empty",Henry’s Dream,,I counted up my blessings,And I counted only one
"Brother, My Cup Is Empty",Henry’s Dream,I counted up my blessings,And I counted only one,One tiny little blessing
"Brother, My Cup Is Empty",Henry’s Dream,And I counted only one,One tiny little blessing,And now that blessing’s gone
"Brother, My Cup Is Empty",Henry’s Dream,One tiny little blessing,And now that blessing’s gone,"So buy me one more drink, my brother"
"Brother, My Cup Is Empty",Henry’s Dream,And now that blessing’s gone,"So buy me one more drink, my brother",Then I’m taking to the road
"Brother, My Cup Is Empty",Henry’s Dream,"So buy me one more drink, my brother",Then I’m taking to the road,Yes I’m taking to the rain
"Brother, My Cup Is Empty",Henry’s Dream,Then I’m taking to the road,Yes I’m taking to the rain,I’m taking to the snow
"Brother, My Cup Is Empty",Henry’s Dream,Yes I’m taking to the rain,I’m taking to the snow,"O my friend, my only brother"
"Brother, My Cup Is Empty",Henry’s Dream,I’m taking to the snow,"O my friend, my only brother",Do not let the party grieve
"Brother, My Cup Is Empty",Henry’s Dream,"O my friend, my only brother",Do not let the party grieve,So throw a dollar onto the bar
"Brother, My Cup Is Empty",Henry’s Dream,Do not let the party grieve,So throw a dollar onto the bar,Now kiss my ass and leave
"Brother, My Cup Is Empty",Henry’s Dream,So throw a dollar onto the bar,Now kiss my ass and leave,
"Brother, My Cup Is Empty",Henry’s Dream,Now kiss my ass and leave,,"O brother, my cup is empty"
"Brother, My Cup Is Empty",Henry’s Dream,,"O brother, my cup is empty",And I haven’t got a penny
"Brother, My Cup Is Empty",Henry’s Dream,"O brother, my cup is empty",And I haven’t got a penny,For to buy no more whiskey
"Brother, My Cup Is Empty",Henry’s Dream,And I haven’t got a penny,For to buy no more whiskey,I have to go home
"Brother, My Cup Is Empty",Henry’s Dream,For to buy no more whiskey,I have to go home,
Christina The Astonishing,Henry’s Dream,,Christina the Astonishing,Lived a long long time ago
Christina The Astonishing,Henry’s Dream,Christina the Astonishing,Lived a long long time ago,She was stricken with a seizure
Christina The Astonishing,Henry’s Dream,Lived a long long time ago,She was stricken with a seizure,At the age of twenty-two
Christina The Astonishing,Henry’s Dream,She was stricken with a seizure,At the age of twenty-two,They took her body in a coffin
Christina The Astonishing,Henry’s Dream,At the age of twenty-two,They took her body in a coffin,To a tiny church in Liege
Christina The Astonishing,Henry’s Dream,They took her body in a coffin,To a tiny church in Liege,Where she sprang up from the coffin
Christina The Astonishing,Henry’s Dream,To a tiny church in Liege,Where she sprang up from the coffin,Just after the Agnus Dei
Christina The Astonishing,Henry’s Dream,Where she sprang up from the coffin,Just after the Agnus Dei,She soared up to the rafters
Christina The Astonishing,Henry’s Dream,Just after the Agnus Dei,She soared up to the rafters,Perched on a beam up there
Christina The Astonishing,Henry’s Dream,She soared up to the rafters,Perched on a beam up there,"Cried, “The stink of human sin"
Christina The Astonishing,Henry’s Dream,Perched on a beam up there,"Cried, “The stink of human sin",Is more that i can bear”
Christina The Astonishing,Henry’s Dream,"Cried, “The stink of human sin",Is more that i can bear”,
Christina The Astonishing,Henry’s Dream,Is more that i can bear”,,Christina the Astonishing
Christina The Astonishing,Henry’s Dream,,Christina the Astonishing,Was the most astonishing of all
Christina The Astonishing,Henry’s Dream,Christina the Astonishing,Was the most astonishing of all,She prayed balanced on a hurdle
Christina The Astonishing,Henry’s Dream,Was the most astonishing of all,She prayed balanced on a hurdle,Or curled up into a ball
Christina The Astonishing,Henry’s Dream,She prayed balanced on a hurdle,Or curled up into a ball,She fled to remote places
Christina The Astonishing,Henry’s Dream,Or curled up into a ball,She fled to remote places,Climbed towers and trees and walls
Christina The Astonishing,Henry’s Dream,She fled to remote places,Climbed towers and trees and walls,To escape the stench of human corruption
Christina The Astonishing,Henry’s Dream,Climbed towers and trees and walls,To escape the stench of human corruption,Into an oven she did crawl
Christina The Astonishing,Henry’s Dream,To escape the stench of human corruption,Into an oven she did crawl,
Christina The Astonishing,Henry’s Dream,Into an oven she did crawl,,O Christina the Astonishing
Christina The Astonishing,Henry’s Dream,,O Christina the Astonishing,Behaved in a terrifying way
Christina The Astonishing,Henry’s Dream,O Christina the Astonishing,Behaved in a terrifying way,She would run wildly through the streets
Christina The Astonishing,Henry’s Dream,Behaved in a terrifying way,She would run wildly through the streets,Jump in the Meusse and swim away
Christina The Astonishing,Henry’s Dream,She would run wildly through the streets,Jump in the Meusse and swim away,O Christina the Astonishing
Christina The Astonishing,Henry’s Dream,Jump in the Meusse and swim away,O Christina the Astonishing,Behaved in a terrifying manner
Christina The Astonishing,Henry’s Dream,O Christina the Astonishing,Behaved in a terrifying manner,Died at the age of seventy-four
Christina The Astonishing,Henry’s Dream,Behaved in a terrifying manner,Died at the age of seventy-four,In the convent of St Anna
Christina The Astonishing,Henry’s Dream,Died at the age of seventy-four,In the convent of St Anna,
Christina The Astonishing,Henry’s Dream,In the convent of St Anna,,
When I First Came To Town,Henry’s Dream,,When I first came to town,All the people gathered round
When I First Came To Town,Henry’s Dream,When I first came to town,All the people gathered round,They bought me drinks
When I First Came To Town,Henry’s Dream,All the people gathered round,They bought me drinks,"Lord, how they quickly changed their tune"
When I First Came To Town,Henry’s Dream,They bought me drinks,"Lord, how they quickly changed their tune",
When I First Came To Town,Henry’s Dream,"Lord, how they quickly changed their tune",,When I first came to town
When I First Came To Town,Henry’s Dream,,When I first came to town,People took me round from end to end
When I First Came To Town,Henry’s Dream,When I first came to town,People took me round from end to end,Like someone make take round a friend
When I First Came To Town,Henry’s Dream,People took me round from end to end,Like someone make take round a friend,O how quickly they changed their tune
When I First Came To Town,Henry’s Dream,Like someone make take round a friend,O how quickly they changed their tune,
When I First Came To Town,Henry’s Dream,O how quickly they changed their tune,,Suspicion and dark murmurs surround me
When I First Came To Town,Henry’s Dream,,Suspicion and dark murmurs surround me,Everywhere I go they confound me
When I First Came To Town,Henry’s Dream,Suspicion and dark murmurs surround me,Everywhere I go they confound me,As though the blood on my hands
When I First Came To Town,Henry’s Dream,Everywhere I go they confound me,As though the blood on my hands,Is there for every citizen to see
When I First Came To Town,Henry’s Dream,As though the blood on my hands,Is there for every citizen to see,
When I First Came To Town,Henry’s Dream,Is there for every citizen to see,,O sweet Jesus
When I First Came To Town,Henry’s Dream,,O sweet Jesus,There is no turning back
When I First Came To Town,Henry’s Dream,O sweet Jesus,There is no turning back,There is always one more town
When I First Came To Town,Henry’s Dream,There is no turning back,There is always one more town,A little further down the track
When I First Came To Town,Henry’s Dream,There is always one more town,A little further down the track,
When I First Came To Town,Henry’s Dream,A little further down the track,,"And from my window, across the tracks"
When I First Came To Town,Henry’s Dream,,"And from my window, across the tracks",I watch the juicers burn their fires
When I First Came To Town,Henry’s Dream,"And from my window, across the tracks",I watch the juicers burn their fires,And in that light
When I First Came To Town,Henry’s Dream,I watch the juicers burn their fires,And in that light,Their faces leer at me
When I First Came To Town,Henry’s Dream,And in that light,Their faces leer at me,How I wish they’d just let me be
When I First Came To Town,Henry’s Dream,Their faces leer at me,How I wish they’d just let me be,
When I First Came To Town,Henry’s Dream,How I wish they’d just let me be,,When I first came to town
When I First Came To Town,Henry’s Dream,,When I first came to town,Their favours were for free
When I First Came To Town,Henry’s Dream,When I first came to town,Their favours were for free,Now even the doors of the whores of this town
When I First Came To Town,Henry’s Dream,Their favours were for free,Now even the doors of the whores of this town,Are closed to me
When I First Came To Town,Henry’s Dream,Now even the doors of the whores of this town,Are closed to me,
When I First Came To Town,Henry’s Dream,Are closed to me,,I search the mirror
When I First Came To Town,Henry’s Dream,,I search the mirror,And I try to see
When I First Came To Town,Henry’s Dream,I search the mirror,And I try to see,Why the people of this town
When I First Came To Town,Henry’s Dream,And I try to see,Why the people of this town,Have washed their hands of me
When I First Came To Town,Henry’s Dream,Why the people of this town,Have washed their hands of me,
When I First Came To Town,Henry’s Dream,Have washed their hands of me,,O sweet Jesus
When I First Came To Town,Henry’s Dream,,O sweet Jesus,There is no turning back
When I First Came To Town,Henry’s Dream,O sweet Jesus,There is no turning back,There is always one more town
When I First Came To Town,Henry’s Dream,There is no turning back,There is always one more town,A little further down the track
When I First Came To Town,Henry’s Dream,There is always one more town,A little further down the track,
When I First Came To Town,Henry’s Dream,A little further down the track,,"O Lord, every god-damn turn I take"
When I First Came To Town,Henry’s Dream,,"O Lord, every god-damn turn I take","I fear the noose, I fear the stake"
When I First Came To Town,Henry’s Dream,"O Lord, every god-damn turn I take","I fear the noose, I fear the stake",For there is no bone
When I First Came To Town,Henry’s Dream,"I fear the noose, I fear the stake",For there is no bone,They did not break
When I First Came To Town,Henry’s Dream,For there is no bone,They did not break,In all the towns I’ve been before
When I First Came To Town,Henry’s Dream,They did not break,In all the towns I’ve been before,
When I First Came To Town,Henry’s Dream,In all the towns I’ve been before,,Well those that sin against me are snuffed out
When I First Came To Town,Henry’s Dream,,Well those that sin against me are snuffed out,I know from every day that I live
When I First Came To Town,Henry’s Dream,Well those that sin against me are snuffed out,I know from every day that I live,God-damn the day that I was born
When I First Came To Town,Henry’s Dream,I know from every day that I live,God-damn the day that I was born,The night that forced me from the womb
When I First Came To Town,Henry’s Dream,God-damn the day that I was born,The night that forced me from the womb,And god-damn this town
When I First Came To Town,Henry’s Dream,The night that forced me from the womb,And god-damn this town,For I am leaving now
When I First Came To Town,Henry’s Dream,And god-damn this town,For I am leaving now,But one day I will return
When I First Came To Town,Henry’s Dream,For I am leaving now,But one day I will return,And the people of this town will surely see
When I First Came To Town,Henry’s Dream,But one day I will return,And the people of this town will surely see,Just how quickly the tables turn
When I First Came To Town,Henry’s Dream,And the people of this town will surely see,Just how quickly the tables turn,
When I First Came To Town,Henry’s Dream,Just how quickly the tables turn,,O sweet Jesus
When I First Came To Town,Henry’s Dream,,O sweet Jesus,This really is the end
When I First Came To Town,Henry’s Dream,O sweet Jesus,This really is the end,There is always one more town
When I First Came To Town,Henry’s Dream,This really is the end,There is always one more town,A little further round the bend
When I First Came To Town,Henry’s Dream,There is always one more town,A little further round the bend,
John Finn’s Wife,Henry’s Dream,,Well the night was deep and the night was dark,And I was at the old dance-hall on the edge of town
John Finn’s Wife,Henry’s Dream,Well the night was deep and the night was dark,And I was at the old dance-hall on the edge of town,Some big ceremony was going down
John Finn’s Wife,Henry’s Dream,And I was at the old dance-hall on the edge of town,Some big ceremony was going down,"Dancers writhed and squirmed and then,"
John Finn’s Wife,Henry’s Dream,Some big ceremony was going down,"Dancers writhed and squirmed and then,",Came apart and then writhed again
John Finn’s Wife,Henry’s Dream,"Dancers writhed and squirmed and then,",Came apart and then writhed again,Like squirming flies on a pin
John Finn’s Wife,Henry’s Dream,Came apart and then writhed again,Like squirming flies on a pin,In the heat and in the din
John Finn’s Wife,Henry’s Dream,Like squirming flies on a pin,In the heat and in the din,"Yes, in the heat and in the din"
John Finn’s Wife,Henry’s Dream,In the heat and in the din,"Yes, in the heat and in the din",I fell to thinking about the brand new wife of mad John Finn
John Finn’s Wife,Henry’s Dream,"Yes, in the heat and in the din",I fell to thinking about the brand new wife of mad John Finn,
John Finn’s Wife,Henry’s Dream,I fell to thinking about the brand new wife of mad John Finn,,"Well, midnite came and a clock did strike"
John Finn’s Wife,Henry’s Dream,,"Well, midnite came and a clock did strike","And in she came, did John Finn’s wife"
John Finn’s Wife,Henry’s Dream,"Well, midnite came and a clock did strike","And in she came, did John Finn’s wife",With legs like scissors and butcher’s knives
John Finn’s Wife,Henry’s Dream,"And in she came, did John Finn’s wife",With legs like scissors and butcher’s knives,A tattooed breast and flaming eyes
John Finn’s Wife,Henry’s Dream,With legs like scissors and butcher’s knives,A tattooed breast and flaming eyes,And a crimson carnation in her teeth
John Finn’s Wife,Henry’s Dream,A tattooed breast and flaming eyes,And a crimson carnation in her teeth,Carving her way through the dance floor
John Finn’s Wife,Henry’s Dream,And a crimson carnation in her teeth,Carving her way through the dance floor,And I’m standing over by the bandstand
John Finn’s Wife,Henry’s Dream,Carving her way through the dance floor,And I’m standing over by the bandstand,Every eye gaping on John Finn’s wife
John Finn’s Wife,Henry’s Dream,And I’m standing over by the bandstand,Every eye gaping on John Finn’s wife,"Yeah, every eye gaping on John Finn’s wife"
John Finn’s Wife,Henry’s Dream,Every eye gaping on John Finn’s wife,"Yeah, every eye gaping on John Finn’s wife",
John Finn’s Wife,Henry’s Dream,"Yeah, every eye gaping on John Finn’s wife",,Now John Finn’s wife was something of a mystery
John Finn’s Wife,Henry’s Dream,,Now John Finn’s wife was something of a mystery,In a town where to share a sworn secret was a solemn duty
John Finn’s Wife,Henry’s Dream,Now John Finn’s wife was something of a mystery,In a town where to share a sworn secret was a solemn duty,I had brass knuckles and a bolo knife
John Finn’s Wife,Henry’s Dream,In a town where to share a sworn secret was a solemn duty,I had brass knuckles and a bolo knife,Over near the bandstand with John Finn’s wife
John Finn’s Wife,Henry’s Dream,I had brass knuckles and a bolo knife,Over near the bandstand with John Finn’s wife,She got perfumed breasts and raven hair
John Finn’s Wife,Henry’s Dream,Over near the bandstand with John Finn’s wife,She got perfumed breasts and raven hair,Sprinkled with wedding confettis
John Finn’s Wife,Henry’s Dream,She got perfumed breasts and raven hair,Sprinkled with wedding confettis,And a gang of garrotters were all giving me stares
John Finn’s Wife,Henry’s Dream,Sprinkled with wedding confettis,And a gang of garrotters were all giving me stares,"Armed, as they were, with machetes"
John Finn’s Wife,Henry’s Dream,And a gang of garrotters were all giving me stares,"Armed, as they were, with machetes",And the night through the window was full of lights
John Finn’s Wife,Henry’s Dream,"Armed, as they were, with machetes",And the night through the window was full of lights,Winking and a-watching at John Finn’s wife
John Finn’s Wife,Henry’s Dream,And the night through the window was full of lights,Winking and a-watching at John Finn’s wife,Winking and a-watching at John Finn’s wife
John Finn’s Wife,Henry’s Dream,Winking and a-watching at John Finn’s wife,Winking and a-watching at John Finn’s wife,
John Finn’s Wife,Henry’s Dream,Winking and a-watching at John Finn’s wife,,"Next came the cops, all out on the town"
John Finn’s Wife,Henry’s Dream,,"Next came the cops, all out on the town",But it don’t look like no trouble there
John Finn’s Wife,Henry’s Dream,"Next came the cops, all out on the town",But it don’t look like no trouble there,As they head for the bar in their lumpy suits
John Finn’s Wife,Henry’s Dream,But it don’t look like no trouble there,As they head for the bar in their lumpy suits,And I slip my hand between the thighs of John Finn’s wife
John Finn’s Wife,Henry’s Dream,As they head for the bar in their lumpy suits,And I slip my hand between the thighs of John Finn’s wife,"And they seemed to yawn awake, her thighs"
John Finn’s Wife,Henry’s Dream,And I slip my hand between the thighs of John Finn’s wife,"And they seemed to yawn awake, her thighs",It was a warm and very ferocious night
John Finn’s Wife,Henry’s Dream,"And they seemed to yawn awake, her thighs",It was a warm and very ferocious night,The moon was full of blood and light
John Finn’s Wife,Henry’s Dream,It was a warm and very ferocious night,The moon was full of blood and light,And my eyes grew small and my eyes grew tight
John Finn’s Wife,Henry’s Dream,The moon was full of blood and light,And my eyes grew small and my eyes grew tight,As I plotted in the ear of John Finn’s wife
John Finn’s Wife,Henry’s Dream,And my eyes grew small and my eyes grew tight,As I plotted in the ear of John Finn’s wife,
John Finn’s Wife,Henry’s Dream,As I plotted in the ear of John Finn’s wife,,Enter John Finn in his shrunken suit
John Finn’s Wife,Henry’s Dream,,Enter John Finn in his shrunken suit,With his quick black eyes and black cheroot
John Finn’s Wife,Henry’s Dream,Enter John Finn in his shrunken suit,With his quick black eyes and black cheroot,With his filed-down teeth and a hobnail boot
John Finn’s Wife,Henry’s Dream,With his quick black eyes and black cheroot,With his filed-down teeth and a hobnail boot,And his fists full of pistols in his pockets
John Finn’s Wife,Henry’s Dream,With his filed-down teeth and a hobnail boot,And his fists full of pistols in his pockets,Aiming at me and aiming at his wife
John Finn’s Wife,Henry’s Dream,And his fists full of pistols in his pockets,Aiming at me and aiming at his wife,The band fall silent fearing for their lives
John Finn’s Wife,Henry’s Dream,Aiming at me and aiming at his wife,The band fall silent fearing for their lives,And with fear in my guts like tangled twine
John Finn’s Wife,Henry’s Dream,The band fall silent fearing for their lives,And with fear in my guts like tangled twine,Cause all i got is brass knuckles and a bolo knife
John Finn’s Wife,Henry’s Dream,And with fear in my guts like tangled twine,Cause all i got is brass knuckles and a bolo knife,And mad John Finn’s wife is all
John Finn’s Wife,Henry’s Dream,Cause all i got is brass knuckles and a bolo knife,And mad John Finn’s wife is all,And the three of us walk out of the hall
John Finn’s Wife,Henry’s Dream,And mad John Finn’s wife is all,And the three of us walk out of the hall,
John Finn’s Wife,Henry’s Dream,And the three of us walk out of the hall,,Now the night bore down upon us all
John Finn’s Wife,Henry’s Dream,,Now the night bore down upon us all,You could hear the crickets in the thickets call
John Finn’s Wife,Henry’s Dream,Now the night bore down upon us all,You could hear the crickets in the thickets call,And the guns did flare and the guns did bawl
John Finn’s Wife,Henry’s Dream,You could hear the crickets in the thickets call,And the guns did flare and the guns did bawl,And I planted my bolo knife in the neck
John Finn’s Wife,Henry’s Dream,And the guns did flare and the guns did bawl,And I planted my bolo knife in the neck,Of mad John Finn. I took his wretched life
John Finn’s Wife,Henry’s Dream,And I planted my bolo knife in the neck,Of mad John Finn. I took his wretched life,Now I’m over near the bandstand
John Finn’s Wife,Henry’s Dream,Of mad John Finn. I took his wretched life,Now I’m over near the bandstand,Every hand moving on John Finn’s wife
John Finn’s Wife,Henry’s Dream,Now I’m over near the bandstand,Every hand moving on John Finn’s wife,Every hand moving on John Finn’s wife
John Finn’s Wife,Henry’s Dream,Every hand moving on John Finn’s wife,Every hand moving on John Finn’s wife,
John Finn’s Wife,Henry’s Dream,Every hand moving on John Finn’s wife,,And John Finn’s wife
John Finn’s Wife,Henry’s Dream,,And John Finn’s wife,Took all the flowers down
John Finn’s Wife,Henry’s Dream,And John Finn’s wife,Took all the flowers down,From her hair
John Finn’s Wife,Henry’s Dream,Took all the flowers down,From her hair,And threw them on the ground
John Finn’s Wife,Henry’s Dream,From her hair,And threw them on the ground,And the flies did hum
John Finn’s Wife,Henry’s Dream,And threw them on the ground,And the flies did hum,And the flies did buzz around
John Finn’s Wife,Henry’s Dream,And the flies did hum,And the flies did buzz around,Poor John Finn
John Finn’s Wife,Henry’s Dream,And the flies did buzz around,Poor John Finn,Lying dead upon the ground
John Finn’s Wife,Henry’s Dream,Poor John Finn,Lying dead upon the ground,Lying dead upon the ground
John Finn’s Wife,Henry’s Dream,Lying dead upon the ground,Lying dead upon the ground,
Loom Of The Land,Henry’s Dream,,It was the dirty end of winter,Along the loom of the land
Loom Of The Land,Henry’s Dream,It was the dirty end of winter,Along the loom of the land,When I walked with sweet Sally
Loom Of The Land,Henry’s Dream,Along the loom of the land,When I walked with sweet Sally,Hand upon hand
Loom Of The Land,Henry’s Dream,When I walked with sweet Sally,Hand upon hand,
Loom Of The Land,Henry’s Dream,Hand upon hand,,And the wind it bit bitter
Loom Of The Land,Henry’s Dream,,And the wind it bit bitter,For a boy of no means
Loom Of The Land,Henry’s Dream,And the wind it bit bitter,For a boy of no means,With no shoes on his feet
Loom Of The Land,Henry’s Dream,For a boy of no means,With no shoes on his feet,And a knife in his jeans
Loom Of The Land,Henry’s Dream,With no shoes on his feet,And a knife in his jeans,
Loom Of The Land,Henry’s Dream,And a knife in his jeans,,Along the loom of the land
Loom Of The Land,Henry’s Dream,,Along the loom of the land,The mission bells peeled
Loom Of The Land,Henry’s Dream,Along the loom of the land,The mission bells peeled,From the tower of Saint Mary’s
Loom Of The Land,Henry’s Dream,The mission bells peeled,From the tower of Saint Mary’s,Down to Reprobate Fields
Loom Of The Land,Henry’s Dream,From the tower of Saint Mary’s,Down to Reprobate Fields,
Loom Of The Land,Henry’s Dream,Down to Reprobate Fields,,And I saw that the world
Loom Of The Land,Henry’s Dream,,And I saw that the world,Was all blessed and bright
Loom Of The Land,Henry’s Dream,And I saw that the world,Was all blessed and bright,And Sally breathed softly
Loom Of The Land,Henry’s Dream,Was all blessed and bright,And Sally breathed softly,In the majestic night
Loom Of The Land,Henry’s Dream,And Sally breathed softly,In the majestic night,
Loom Of The Land,Henry’s Dream,In the majestic night,,O baby please don’t cry
Loom Of The Land,Henry’s Dream,,O baby please don’t cry,And try to keep
Loom Of The Land,Henry’s Dream,O baby please don’t cry,And try to keep,Your little head upon my shoulder
Loom Of The Land,Henry’s Dream,And try to keep,Your little head upon my shoulder,Now go to sleep
Loom Of The Land,Henry’s Dream,Your little head upon my shoulder,Now go to sleep,
Loom Of The Land,Henry’s Dream,Now go to sleep,,The elms and the poplars
Loom Of The Land,Henry’s Dream,,The elms and the poplars,Were turning their backs
Loom Of The Land,Henry’s Dream,The elms and the poplars,Were turning their backs,Past the rumbling station
Loom Of The Land,Henry’s Dream,Were turning their backs,Past the rumbling station,We followed the tracks
Loom Of The Land,Henry’s Dream,Past the rumbling station,We followed the tracks,
Loom Of The Land,Henry’s Dream,We followed the tracks,,We found an untrodden path
Loom Of The Land,Henry’s Dream,,We found an untrodden path,And followed it down
Loom Of The Land,Henry’s Dream,We found an untrodden path,And followed it down,The moon in the sky
Loom Of The Land,Henry’s Dream,And followed it down,The moon in the sky,Like a dislodged crown
Loom Of The Land,Henry’s Dream,The moon in the sky,Like a dislodged crown,
Loom Of The Land,Henry’s Dream,Like a dislodged crown,,My hands they burned
Loom Of The Land,Henry’s Dream,,My hands they burned,In the folds of her coat
Loom Of The Land,Henry’s Dream,My hands they burned,In the folds of her coat,Breathing milky white air
Loom Of The Land,Henry’s Dream,In the folds of her coat,Breathing milky white air,From deep in her throat
Loom Of The Land,Henry’s Dream,Breathing milky white air,From deep in her throat,
Loom Of The Land,Henry’s Dream,From deep in her throat,,O baby please don’t cry
Loom Of The Land,Henry’s Dream,,O baby please don’t cry,And try to keep
Loom Of The Land,Henry’s Dream,O baby please don’t cry,And try to keep,Your little head upon my shoulder
Loom Of The Land,Henry’s Dream,And try to keep,Your little head upon my shoulder,Now go to sleep
Loom Of The Land,Henry’s Dream,Your little head upon my shoulder,Now go to sleep,
Loom Of The Land,Henry’s Dream,Now go to sleep,,I told Sally in whispers
Loom Of The Land,Henry’s Dream,,I told Sally in whispers,I’ll never bring you harm
Loom Of The Land,Henry’s Dream,I told Sally in whispers,I’ll never bring you harm,Her breast it was small
Loom Of The Land,Henry’s Dream,I’ll never bring you harm,Her breast it was small,And warm in my palm
Loom Of The Land,Henry’s Dream,Her breast it was small,And warm in my palm,
Loom Of The Land,Henry’s Dream,And warm in my palm,,I told her the moon
Loom Of The Land,Henry’s Dream,,I told her the moon,Was a magical thing
Loom Of The Land,Henry’s Dream,I told her the moon,Was a magical thing,That it shone gold in the winter
Loom Of The Land,Henry’s Dream,Was a magical thing,That it shone gold in the winter,And silver in the spring
Loom Of The Land,Henry’s Dream,That it shone gold in the winter,And silver in the spring,
Loom Of The Land,Henry’s Dream,And silver in the spring,,And we walked and we walked
Loom Of The Land,Henry’s Dream,,And we walked and we walked,Across the endless sands
Loom Of The Land,Henry’s Dream,And we walked and we walked,Across the endless sands,Just me and my Sally
Loom Of The Land,Henry’s Dream,Across the endless sands,Just me and my Sally,Along the loom of the land
Loom Of The Land,Henry’s Dream,Just me and my Sally,Along the loom of the land,
Loom Of The Land,Henry’s Dream,Along the loom of the land,,O baby please don’t cry
Loom Of The Land,Henry’s Dream,,O baby please don’t cry,And try to keep
Loom Of The Land,Henry’s Dream,O baby please don’t cry,And try to keep,Your little head upon my shoulder
Loom Of The Land,Henry’s Dream,And try to keep,Your little head upon my shoulder,Now go to sleep
Loom Of The Land,Henry’s Dream,Your little head upon my shoulder,Now go to sleep,
Jack The Ripper,Henry’s Dream,,I got a woman,She rules my house with an iron fist
Jack The Ripper,Henry’s Dream,I got a woman,She rules my house with an iron fist,I got a woman
Jack The Ripper,Henry’s Dream,She rules my house with an iron fist,I got a woman,She rules my house with an iron fist
Jack The Ripper,Henry’s Dream,I got a woman,She rules my house with an iron fist,She screams out Jack the Ripper
Jack The Ripper,Henry’s Dream,She rules my house with an iron fist,She screams out Jack the Ripper,Every time I try to give that girl a kiss
Jack The Ripper,Henry’s Dream,She screams out Jack the Ripper,Every time I try to give that girl a kiss,
Jack The Ripper,Henry’s Dream,Every time I try to give that girl a kiss,,I got a woman
Jack The Ripper,Henry’s Dream,,I got a woman,She strikes me down with a fist of lead
Jack The Ripper,Henry’s Dream,I got a woman,She strikes me down with a fist of lead,I got a woman
Jack The Ripper,Henry’s Dream,She strikes me down with a fist of lead,I got a woman,She strikes me down with a hand of lead
Jack The Ripper,Henry’s Dream,I got a woman,She strikes me down with a hand of lead,We bed in a bucket of butcher’s knives
Jack The Ripper,Henry’s Dream,She strikes me down with a hand of lead,We bed in a bucket of butcher’s knives,I awake with a hatchet hanging over my head
Jack The Ripper,Henry’s Dream,We bed in a bucket of butcher’s knives,I awake with a hatchet hanging over my head,
