song,album,prev,lyric,next,artist,year
Red Right Hand,Let Love In,Like a bird of doom,As it shifts and cracks,"Where secrets lie in the border fires, in the humming wires",Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,As it shifts and cracks,"Where secrets lie in the border fires, in the humming wires","Hey man, you know you’re never coming back",Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,"Where secrets lie in the border fires, in the humming wires","Hey man, you know you’re never coming back","Past this square, past the bridge, past the mills, past the stacks",Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,"Hey man, you know you’re never coming back","Past this square, past the bridge, past the mills, past the stacks",On a gathering storm comes a tall handsome man,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,"Past this square, past the bridge, past the mills, past the stacks",On a gathering storm comes a tall handsome man,In a dusty black coat with a red right hand,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,On a gathering storm comes a tall handsome man,In a dusty black coat with a red right hand,,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,In a dusty black coat with a red right hand,,"He’ll wrap you in his arms, tell you that you’ve been a good boy",Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,,"He’ll wrap you in his arms, tell you that you’ve been a good boy",He’ll rekindle all those dreams it took you a lifetime to destroy,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,"He’ll wrap you in his arms, tell you that you’ve been a good boy",He’ll rekindle all those dreams it took you a lifetime to destroy,"He’ll reach deep into the hole, heal your shrinking soul",Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,He’ll rekindle all those dreams it took you a lifetime to destroy,"He’ll reach deep into the hole, heal your shrinking soul","Hey buddy, you know you’re never ever coming back",Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,"He’ll reach deep into the hole, heal your shrinking soul","Hey buddy, you know you’re never ever coming back","He’s a ghost, he’s a god, he’s a man, he’s a guru",Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,"Hey buddy, you know you’re never ever coming back","He’s a ghost, he’s a god, he’s a man, he’s a guru",They’re whispering his name across this disappearing land,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,"He’s a ghost, he’s a god, he’s a man, he’s a guru",They’re whispering his name across this disappearing land,But hidden in his coat is a red right hand,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,They’re whispering his name across this disappearing land,But hidden in his coat is a red right hand,,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,But hidden in his coat is a red right hand,,You ain’t got no money?,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,,You ain’t got no money?,He’ll get you some,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,You ain’t got no money?,He’ll get you some,You ain’t got no car?,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,He’ll get you some,You ain’t got no car?,He’ll get you one,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,You ain’t got no car?,He’ll get you one,"You ain’t got no self-respect, you feel like an insect",Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,He’ll get you one,"You ain’t got no self-respect, you feel like an insect","Well don’t you worry buddy, cause here he comes",Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,"You ain’t got no self-respect, you feel like an insect","Well don’t you worry buddy, cause here he comes",Through the ghetto and the barrio and the Bowery and the slum,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,"Well don’t you worry buddy, cause here he comes",Through the ghetto and the barrio and the Bowery and the slum,A shadow is cast wherever he stands,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,Through the ghetto and the barrio and the Bowery and the slum,A shadow is cast wherever he stands,Stacks of green paper in his red right hand,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,A shadow is cast wherever he stands,Stacks of green paper in his red right hand,,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,Stacks of green paper in his red right hand,,"You’ll see him in your nightmares, you’ll see him in your dreams",Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,,"You’ll see him in your nightmares, you’ll see him in your dreams",He’ll appear out of nowhere but he ain’t what he seems,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,"You’ll see him in your nightmares, you’ll see him in your dreams",He’ll appear out of nowhere but he ain’t what he seems,"You’ll see him in your head, on the TV screen",Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,He’ll appear out of nowhere but he ain’t what he seems,"You’ll see him in your head, on the TV screen","And hey buddy, I’m warning you to turn it off",Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,"You’ll see him in your head, on the TV screen","And hey buddy, I’m warning you to turn it off","He’s a ghost, he’s a god, he’s a man, he’s a guru",Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,"And hey buddy, I’m warning you to turn it off","He’s a ghost, he’s a god, he’s a man, he’s a guru",You’re one microscopic cog in his catastrophic plan,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,"He’s a ghost, he’s a god, he’s a man, he’s a guru",You’re one microscopic cog in his catastrophic plan,Designed and directed by his red right hand,Nick Cave & The Bad Seeds,1994
Red Right Hand,Let Love In,You’re one microscopic cog in his catastrophic plan,Designed and directed by his red right hand,,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,,"Despair and Deception, Love’s ugly little twins","Came a-knocking on my door, I let them in",Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,"Despair and Deception, Love’s ugly little twins","Came a-knocking on my door, I let them in","Darling, you’re the punishment for all my former sins",Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,"Came a-knocking on my door, I let them in","Darling, you’re the punishment for all my former sins",,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,"Darling, you’re the punishment for all my former sins",,I let love in,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,,I let love in,,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,I let love in,,"The door it opened just a crack, but Love was shrewd and bold",Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,,"The door it opened just a crack, but Love was shrewd and bold","My life flashed before my eyes, it was a horror to behold",Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,"The door it opened just a crack, but Love was shrewd and bold","My life flashed before my eyes, it was a horror to behold",A life-sentence sweeping confetti from the floor of a concrete hole,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,"My life flashed before my eyes, it was a horror to behold",A life-sentence sweeping confetti from the floor of a concrete hole,,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,A life-sentence sweeping confetti from the floor of a concrete hole,,I let love in,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,,I let love in,,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,I let love in,,Well I’ve been bound and gagged and I’ve been terrorized,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,,Well I’ve been bound and gagged and I’ve been terrorized,And I’ve been castrated and I’ve been lobotomized,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,Well I’ve been bound and gagged and I’ve been terrorized,And I’ve been castrated and I’ve been lobotomized,But never has my tormentor come in such a cunning disguise,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,And I’ve been castrated and I’ve been lobotomized,But never has my tormentor come in such a cunning disguise,,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,But never has my tormentor come in such a cunning disguise,,I let love in,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,,I let love in,,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,I let love in,,"O Lord, tell me what I done",Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,,"O Lord, tell me what I done",Please don’t leave me here on my own,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,"O Lord, tell me what I done",Please don’t leave me here on my own,Where are my friends?,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,Please don’t leave me here on my own,Where are my friends?,My friends are gone,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,Where are my friends?,My friends are gone,,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,My friends are gone,,So if you’re sitting all alone and hear a-knocking at your door,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,,So if you’re sitting all alone and hear a-knocking at your door,"And the air of promises, well buddy, you’ve been warned",Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,So if you’re sitting all alone and hear a-knocking at your door,"And the air of promises, well buddy, you’ve been warned",Far worse to be Love’s lover than the lover that Love has scorned,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,"And the air of promises, well buddy, you’ve been warned",Far worse to be Love’s lover than the lover that Love has scorned,,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,Far worse to be Love’s lover than the lover that Love has scorned,,I let love in,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,,I let love in,,Nick Cave & The Bad Seeds,1994
I Let Love In,Let Love In,I let love in,,,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,,I know you’ve hear it all before,But I’m sorry for this three year war,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I know you’ve hear it all before,But I’m sorry for this three year war,For the setting up of camps and wire and trenches,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,But I’m sorry for this three year war,For the setting up of camps and wire and trenches,I’m sorry for the other night,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,For the setting up of camps and wire and trenches,I’m sorry for the other night,I know sorry it don’t make it right,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I’m sorry for the other night,I know sorry it don’t make it right,I’m sorry for things I can’t even mention,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I know sorry it don’t make it right,I’m sorry for things I can’t even mention,,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I’m sorry for things I can’t even mention,,"I’m sorry sorry sorry, sorry",Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,,"I’m sorry sorry sorry, sorry",I’m sitting feeling sorry in the Thirsty Dog,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,"I’m sorry sorry sorry, sorry",I’m sitting feeling sorry in the Thirsty Dog,"I’m sorry sorry sorry, sorry",Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I’m sitting feeling sorry in the Thirsty Dog,"I’m sorry sorry sorry, sorry",I’m feeling very sorry in the Thirsty Dog,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,"I’m sorry sorry sorry, sorry",I’m feeling very sorry in the Thirsty Dog,,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I’m feeling very sorry in the Thirsty Dog,,You keep nailing me back into my box,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,,You keep nailing me back into my box,I’m sorry I keep popping back up,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,You keep nailing me back into my box,I’m sorry I keep popping back up,With my crazy mouth and jangling jester’s cap,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I’m sorry I keep popping back up,With my crazy mouth and jangling jester’s cap,I’m sorry I ever wrote that book,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,With my crazy mouth and jangling jester’s cap,I’m sorry I ever wrote that book,I’m sorry about the way I look,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I’m sorry I ever wrote that book,I’m sorry about the way I look,But there ain’t a lot that I can do about that,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I’m sorry about the way I look,But there ain’t a lot that I can do about that,,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,But there ain’t a lot that I can do about that,,I’m sorry about the hospital,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,,I’m sorry about the hospital,Some things are unforgivable,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I’m sorry about the hospital,Some things are unforgivable,Some things simply cannot be forgiven,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,Some things are unforgivable,Some things simply cannot be forgiven,I was not equipped to know how to care,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,Some things simply cannot be forgiven,I was not equipped to know how to care,And on the occasions I came up for air,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I was not equipped to know how to care,And on the occasions I came up for air,I saw my life and wondered what the hell I had been living,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,And on the occasions I came up for air,I saw my life and wondered what the hell I had been living,,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I saw my life and wondered what the hell I had been living,,I’m sorry about all your friends,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,,I’m sorry about all your friends,I hope they’ll speak to me again,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I’m sorry about all your friends,I hope they’ll speak to me again,I said before I’d pay for all the damage,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I hope they’ll speak to me again,I said before I’d pay for all the damage,I’m sorry it’s just rotten luck,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I said before I’d pay for all the damage,I’m sorry it’s just rotten luck,I’m sorry I’ve forgotten how to fuck,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I’m sorry it’s just rotten luck,I’m sorry I’ve forgotten how to fuck,It’s just that I think my heart and soul are kind of famished,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I’m sorry I’ve forgotten how to fuck,It’s just that I think my heart and soul are kind of famished,,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,It’s just that I think my heart and soul are kind of famished,,"Forgive me, darling but don’t worry",Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,,"Forgive me, darling but don’t worry",Love is always having to say you’re sorry,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,"Forgive me, darling but don’t worry",Love is always having to say you’re sorry,"And I am, from my head down to my shoes",Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,Love is always having to say you’re sorry,"And I am, from my head down to my shoes",I’m sorry that I’m always pissed,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,"And I am, from my head down to my shoes",I’m sorry that I’m always pissed,I’m sorry that I exist,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I’m sorry that I’m always pissed,I’m sorry that I exist,And when I look into your eyes,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I’m sorry that I exist,And when I look into your eyes,I can see you’re sorry too,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,And when I look into your eyes,I can see you’re sorry too,,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I can see you’re sorry too,,"I’m sorry sorry sorry, sorry",Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,,"I’m sorry sorry sorry, sorry",I’m sitting feeling sorry in the Thirsty Dog,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,"I’m sorry sorry sorry, sorry",I’m sitting feeling sorry in the Thirsty Dog,"I’m sorry sorry sorry, sorry",Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,I’m sitting feeling sorry in the Thirsty Dog,"I’m sorry sorry sorry, sorry",I’m feeling very sorry in the Thirsty Dog,Nick Cave & The Bad Seeds,1994
Thirsty Dog,Let Love In,"I’m sorry sorry sorry, sorry",I’m feeling very sorry in the Thirsty Dog,Once there came a storm in the form of a girl,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,,Once there came a storm in the form of a girl,It blew to pieces my snug little world,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,Once there came a storm in the form of a girl,It blew to pieces my snug little world,And sometimes I swear I can still hear her howl,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,It blew to pieces my snug little world,And sometimes I swear I can still hear her howl,Down through the wreckage and the ruins,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,And sometimes I swear I can still hear her howl,Down through the wreckage and the ruins,,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,Down through the wreckage and the ruins,,And it ain’t gonna rain anymore,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,,And it ain’t gonna rain anymore,Now my baby’s gone,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,And it ain’t gonna rain anymore,Now my baby’s gone,And it ain’t gonna rain anymore,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,Now my baby’s gone,And it ain’t gonna rain anymore,Now my baby’s gone,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,And it ain’t gonna rain anymore,Now my baby’s gone,,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,Now my baby’s gone,,Now the storm has passed over me,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,,Now the storm has passed over me,I’m left to drift on a dead calm sea,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,Now the storm has passed over me,I’m left to drift on a dead calm sea,And watch her forever through the cracks in the beams,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,I’m left to drift on a dead calm sea,And watch her forever through the cracks in the beams,Nailed across the doorways of the bedrooms of my dreams,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,And watch her forever through the cracks in the beams,Nailed across the doorways of the bedrooms of my dreams,,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,Nailed across the doorways of the bedrooms of my dreams,,Now I have no one to hold,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,,Now I have no one to hold,Now I am all alone again,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,Now I have no one to hold,Now I am all alone again,It ain’t too hot and it ain’t too cold,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,Now I am all alone again,It ain’t too hot and it ain’t too cold,And there is no sign of rain,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,It ain’t too hot and it ain’t too cold,And there is no sign of rain,,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,And there is no sign of rain,,And it ain’t gonna rain anymore,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,,And it ain’t gonna rain anymore,"Now my baby’s gone, yeah",Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,And it ain’t gonna rain anymore,"Now my baby’s gone, yeah",And it ain’t gonna rain anymore,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,"Now my baby’s gone, yeah",And it ain’t gonna rain anymore,"Now my baby’s gone, yeah",Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,And it ain’t gonna rain anymore,"Now my baby’s gone, yeah",And I’m on my own,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,"Now my baby’s gone, yeah",And I’m on my own,,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,And I’m on my own,,She ain’t coming back no more,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,,She ain’t coming back no more,She ain’t coming back no more,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,She ain’t coming back no more,She ain’t coming back no more,She ain’t coming back no more,Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,She ain’t coming back no more,She ain’t coming back no more,"Say what you will, I don’t care",Nick Cave & The Bad Seeds,1994
Ain’t Gonna Rain Anymore,Let Love In,She ain’t coming back no more,"Say what you will, I don’t care",,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,,They’re gonna lay me low (Lay me low),They’re gonna sink me in the snow,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,They’re gonna lay me low (Lay me low),They’re gonna sink me in the snow,They’re gonna throw back their heads and crow,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,They’re gonna sink me in the snow,They’re gonna throw back their heads and crow,When I go,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,They’re gonna throw back their heads and crow,When I go,,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,When I go,,They’re gonna jump and shout (Lay me low),Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,,They’re gonna jump and shout (Lay me low),They’re gonna wave their arms about,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,They’re gonna jump and shout (Lay me low),They’re gonna wave their arms about,All the stories will come out,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,They’re gonna wave their arms about,All the stories will come out,When I go,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,All the stories will come out,When I go,,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,When I go,,All the stars will glow bright (Lay me low),Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,,All the stars will glow bright (Lay me low),My friends will give up the fight,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,All the stars will glow bright (Lay me low),My friends will give up the fight,They’ll see my work in a different light,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,My friends will give up the fight,They’ll see my work in a different light,When I go,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,They’ll see my work in a different light,When I go,,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,When I go,,They’ll try telephoning my mother (Lay me low),Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,,They’ll try telephoning my mother (Lay me low),They’ll end up getting my brother,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,They’ll try telephoning my mother (Lay me low),They’ll end up getting my brother,Who’ll spill the story on some long-gone lover,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,They’ll end up getting my brother,Who’ll spill the story on some long-gone lover,That I hardly know,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,Who’ll spill the story on some long-gone lover,That I hardly know,,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,That I hardly know,,Hats off to the man,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,,Hats off to the man,On top of the world,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,Hats off to the man,On top of the world,"Come crawl up here, baby",Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,On top of the world,"Come crawl up here, baby",And I’ll show you how it works,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,"Come crawl up here, baby",And I’ll show you how it works,If you wanna be my friend,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,And I’ll show you how it works,If you wanna be my friend,And you wanna repent,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,If you wanna be my friend,And you wanna repent,And you want it all to end,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,And you wanna repent,And you want it all to end,And you wanna know when,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,And you want it all to end,And you wanna know when,Then take a bow,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,And you wanna know when,Then take a bow,Do it now,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,Then take a bow,Do it now,Do it any old how,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,Do it now,Do it any old how,Make a stand,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,Do it any old how,Make a stand,Take my hand,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,Make a stand,Take my hand,And blow it all to hell,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,Take my hand,And blow it all to hell,,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,And blow it all to hell,,They’ll inform the police chief (Lay me low),Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,,They’ll inform the police chief (Lay me low),Who will breathe a sigh of relief,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,They’ll inform the police chief (Lay me low),Who will breathe a sigh of relief,"He’ll say I was a malanderer, a badlander, and a thief",Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,Who will breathe a sigh of relief,"He’ll say I was a malanderer, a badlander, and a thief",When I go,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,"He’ll say I was a malanderer, a badlander, and a thief",When I go,,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,When I go,,They will interview my teachers (Lay me low),Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,,They will interview my teachers (Lay me low),Who’ll say I was one of God’s sorrier creatures,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,They will interview my teachers (Lay me low),Who’ll say I was one of God’s sorrier creatures,There’ll be informative six-page features,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,Who’ll say I was one of God’s sorrier creatures,There’ll be informative six-page features,When I go,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,There’ll be informative six-page features,When I go,,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,When I go,,They’ll bang a big old gong (Lay me low),Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,,They’ll bang a big old gong (Lay me low),The motorcade will be ten miles long,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,They’ll bang a big old gong (Lay me low),The motorcade will be ten miles long,The world will join together for a farewell song,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,The motorcade will be ten miles long,The world will join together for a farewell song,When they put me down below,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,The world will join together for a farewell song,When they put me down below,,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,When they put me down below,,They’ll sound a flugelhorn (Lay me low),Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,,They’ll sound a flugelhorn (Lay me low),"The sea will rage, the sky will storm",Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,They’ll sound a flugelhorn (Lay me low),"The sea will rage, the sky will storm",All man and beast will mourn,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,"The sea will rage, the sky will storm",All man and beast will mourn,When I go,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,All man and beast will mourn,When I go,,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,When I go,,Hats off to the man,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,,Hats off to the man,On top of the world,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,Hats off to the man,On top of the world,"Crawl over here, darling",Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,On top of the world,"Crawl over here, darling",And we can watch this damn thing turn,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,"Crawl over here, darling",And we can watch this damn thing turn,If you wanna be my friend,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,And we can watch this damn thing turn,If you wanna be my friend,And you wanna repent,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,If you wanna be my friend,And you wanna repent,And you want it all to end,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,And you wanna repent,And you want it all to end,And you wanna know when,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,And you want it all to end,And you wanna know when,Then do it now,Nick Cave & The Bad Seeds,1994
